"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots","Adaxial","Somite1","other"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1","X","Y","Z"," ","Median ch0","Median ch1"," "," ","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","","","","",""
"11723","11723","","1","60","1428.5450304045883","109.75553777176202","282.275920385123","5.153743318942583","1409.0","109.0","572.0524651656636","405.18615700719454","100.18470437110756","2.2825136323633135","409907.0","31224.0","17","61","0","1","0"
"11724","11724","","2","57","1320.5005722240114","107.46500370138465","217.85773636316168","3.565498186466978","1286.0","107.0","570.3930626009693","398.5506610443319","130.2208480181589","1.8863749027795975","206040.0","16891.0","36","61","0","1","0"
"11725","11725","","2","56","1392.8524783895157","107.23056048853975","112.73196022812402","3.6324421118575443","1419.5","106.0","567.0505176088665","401.5116748462692","131.38202990127158","1.8863749027795975","218668.0","16710.0","36","61","0","1","0"
"11726","11726","","2","55","1450.0871765640659","106.31240248849933","129.15167149822588","3.688249376112977","1488.0","105.0","564.0564848280465","401.5116748462692","132.8790462916816","1.8863749027795975","224226.0","16395.0","36","61","0","1","0"
"11727","11727","","2","54","1375.4236587709215","106.95361171766748","134.8055270109404","3.892354466091113","1347.0","107.0","562.23867921112","401.5116748462692","133.52062474471444","1.8863749027795975","224331.0","17576.0","36","61","0","1","0"
"11728","11728","","2","53","1389.643546467818","107.66032956738819","127.73743402465261","3.9128266326457624","1413.5","107.0","558.496138235095","401.5116748462692","135.55228984598514","1.8863749027795975","215767.0","16810.0","36","61","0","1","0"
"11729","11729","","2","52","1336.5857139726922","107.58484018008434","159.53323361249048","3.701500985786699","1378.0","107.0","553.8981593216929","401.5116748462692","136.7285170098787","1.8863749027795975","214055.0","17336.0","36","61","0","1","0"
"11730","11730","","2","51","1533.8454100142155","107.3140088247757","103.54577361439334","4.318417250031403","1538.0","107.0","553.723982039226","399.2473701741995","136.7285170098787","1.8863749027795975","237342.0","16589.0","36","61","0","1","0"
"11731","11731","","2","50","1493.214999380256","107.65265141827939","115.69765352526039","3.920227898898274","1481.0","108.0","551.5853871957831","399.2473701741995","136.19386829901796","1.8863749027795975","231467.0","16568.0","36","61","0","1","0"
"11732","11732","644.1667138931829","2","49","1597.0120401407944","107.48849519692021","150.1449710393169","3.9021337284155666","1554.0","107.0","548.9616737441276","399.21608396087555","135.15224569637792","1.8863749027795975","253814.0","17029.0","36","61","0","1","0"
"11733","11733","572.7195540430293","2","48","1531.7032674992681","106.60396404506082","140.27694463908733","3.112834056603958","1513.5","106.0","545.5398961278738","398.49110554835477","134.85492686131204","1.8863749027795975","244121.0","17039.0","36","61","0","1","0"
"11734","11734","480.608500729548","2","47","1470.2100680011479","107.08777519049515","102.26752942993399","3.6487709979973366","1474.5","107.0","542.50022641259","398.41618630238816","135.79296940861843","1.8863749027795975","227915.0","16627.0","36","61","0","1","0"
"11735","11735","460.7861299572397","2","46","1430.5458414418622","106.93668511160811","108.49338610393964","3.5101501980116168","1464.5","106.5","540.8350079731913","399.14315751877416","135.56618144946486","1.8863749027795975","223469.0","16520.0","36","61","0","1","0"
"11736","11736","436.75092566833104","2","45","1381.1486484164777","106.36958099634136","116.04184267074572","3.7452137659537055","1421.5","106.0","539.5248675623102","399.4787419005002","136.90374897789326","1.8863749027795975","207130.0","15716.0","36","61","0","1","0"
"11737","11737","460.90617926733114","2","44","1450.0900118748248","107.53764191494592","119.31064446509541","4.030313503785748","1400.0","107.0","536.0312196965847","399.80600910986186","138.2052870193251","1.8863749027795975","230031.0","17083.0","36","61","0","1","0"
"11738","11738","609.8025384792439","2","43","1523.151105279411","107.30475475482483","139.6897301850443","4.187420866143069","1561.0","107.0","533.2179705432638","400.22503199939564","139.04556219620153","1.8863749027795975","228844.0","16032.0","36","61","0","1","0"
"11739","11739","560.8053178573014","2","42","1460.8672999035805","107.94754896864434","165.65907902953927","3.9358096371581452","1404.0","108.0","530.6388507751836","399.71976620925153","139.57977926204288","1.8863749027795975","233790.0","17426.0","36","61","0","1","0"
"11740","11740","585.2565343168229","2","41","1479.4321341787095","106.48267757609831","173.2696274305107","3.285982795911563","1496.0","106.0","529.6902246593676","398.9079038980137","137.7456052823352","1.8863749027795975","231939.0","16818.0","36","61","0","1","0"
"11741","11741","","2","40","1433.6193526640948","107.15748838170094","154.26422447158635","3.454797744851998","1483.0","108.0","527.016981105064","398.9079038980137","138.4941134775402","1.8863749027795975","218631.0","16070.0","36","61","0","1","0"
"11742","11742","","2","39","1522.0189294761774","107.41747969280567","105.73623956526738","3.9103027421885233","1498.0","107.0","523.0605806446947","398.9079038980137","139.2426216727452","1.8863749027795975","240099.0","16939.0","36","61","0","1","0"
"11743","11743","779.4928892857827","2","38","1734.5517822003897","106.90124220208986","319.46529134337516","3.4577132425790866","1749.0","107.0","521.583619430504","401.12067231987595","139.91351672901965","1.8863749027795975","262489.0","15947.0","36","61","0","1","0"
"11744","11744","768.2450799635881","2","37","1718.0186119608613","108.31143992321965","405.99124329666506","4.472783452270883","1550.0","108.0","518.1752060406606","402.5104922092944","139.45347109756105","1.8863749027795975","274151.0","17939.0","36","61","0","1","0"
"11745","11745","624.5026015751769","2","36","1532.1959005805857","108.05555296856805","325.8285229605816","3.8455567473694514","1436.0","108.0","514.7788080944358","403.394905058679","139.68912294902452","1.8863749027795975","236074.0","16950.0","36","61","0","1","0"
"11746","11746","","2","35","1668.88954317553","107.3973963813197","216.71378369335483","4.085180669240514","1691.0","107.5","509.96696969668943","403.394905058679","140.22377165988524","1.8863749027795975","260151.0","16634.0","36","61","0","1","0"
"11747","11747","","2","34","1648.0525140757697","107.04379822590371","181.2600350401178","3.880423301952497","1709.0","107.0","505.4759205254594","403.394905058679","141.72078805029525","1.8863749027795975","258396.0","16849.0","36","61","0","1","0"
"11748","11748","","2","33","1552.3851132800366","107.54191944543527","177.67204802954856","3.874360009806338","1537.0","108.0","501.41259032291794","403.394905058679","140.97227985509025","1.8863749027795975","247750.0","17095.0","36","61","0","1","0"
"11749","11749","662.9888186181241","2","32","1600.5945793934115","106.73653737277236","162.5067359242607","3.483647986937716","1656.5","106.0","498.7376285691962","404.9711130022599","140.07345661910142","1.8863749027795975","248269.0","16498.0","36","61","0","1","0"
"11750","11750","665.4815595189076","2","31","1614.7340902733165","106.96235438880976","134.92845785708516","3.359268911646102","1643.5","107.0","495.59258721941865","406.144236742229","139.93866737320099","1.8863749027795975","246142.0","16259.0","36","61","0","1","0"
"11751","11751","","2","30","1514.8813644749737","106.36243104129112","150.8216482842357","3.8774999689246794","1497.0","106.0","492.7054841807708","406.144236742229","139.61787814668455","1.8863749027795975","243008.0","17149.0","36","61","0","1","0"
"11752","11752","","2","29","1476.1714597963396","107.03927786696757","172.42276349108977","3.836569253718265","1500.5","107.5","489.06987294691794","406.144236742229","139.40401866234026","1.8863749027795975","237365.0","17144.0","36","61","0","1","0"
"11753","11753","","2","28","1501.6280898052548","106.92966110728297","196.3342805737367","3.946683337104017","1568.0","107.0","487.0382078456472","406.144236742229","138.7624402093074","1.8863749027795975","237358.0","16868.0","36","61","0","1","0"
"11754","11754","","2","27","1456.534216991769","107.47794330341407","193.18974819417002","4.043712979208651","1519.0","107.0","483.93724532265503","406.144236742229","138.65551046713526","1.8863749027795975","230098.0","16869.0","36","61","0","1","0"
"11755","11755","","2","26","1462.9560518569738","108.13212812415159","137.5960680359672","4.054743996555661","1481.5","108.0","480.9762315207177","404.0541093526262","138.65551046713526","1.8863749027795975","233156.0","17117.0","36","61","0","1","0"
"11756","11756","","2","25","1514.4293298366463","108.02466410274366","138.09158565225724","4.197379206339362","1543.0","108.0","478.40991770858625","404.0541093526262","138.76244020930739","1.8863749027795975","238217.0","17058.0","36","61","0","1","0"
"11757","11757","","2","24","1460.4924654221757","107.41547375902364","142.47357476565017","3.8692041493175373","1456.0","108.0","475.8436038964548","402.95679247308476","137.92101200084028","1.8863749027795975","235013.0","17292.0","36","61","0","1","0"
"11758","11758","","2","23","1352.2728380432325","108.09857066814958","115.44828193583925","4.38457253203376","1372.0","107.0","471.4561528558996","400.69248780101503","136.3170658682581","1.8863749027795975","216991.0","17288.0","36","61","0","1","0"
"11759","11759","","2","22","1280.0299654638382","107.83122696935888","177.83904321994967","3.809616178867563","1321.0","108.0","469.85220672331747","400.69248780101503","137.06557406346312","1.8863749027795975","199157.0","16739.0","36","61","0","1","0"
"11760","11760","502.45957072453757","2","21","1415.9242805282156","107.59771683705856","129.4740057420454","3.5538056065417245","1461.5","107.0","469.4442113297558","401.16184674884806","136.91998630018543","1.8863749027795975","220159.0","16654.0","36","61","0","1","0"
"11761","11761","623.4484251532842","2","20","1510.8686626227282","107.60370714197148","161.23987712781368","3.820256439936189","1510.0","107.0","467.64466135716293","400.0614141566403","136.66370133604644","1.8863749027795975","245759.0","17552.0","36","61","0","1","0"
"11762","11762","576.7000908717545","2","19","1501.3016054157065","107.91614452912582","137.62384460625623","4.036030667467528","1514.0","107.0","465.9778518903283","399.24921068572144","136.19043627604697","1.8863749027795975","232531.0","16718.0","36","61","0","1","0"
"11763","11763","599.9326354489511","2","18","1561.0534643030287","107.04415969282167","122.25670328802246","3.8802648840602263","1581.0","107.0","464.6157450565744","398.713121423468","136.64608230054546","1.8863749027795975","250202.0","17091.0","36","61","0","1","0"
"11764","11764","592.4062661406803","2","17","1562.1478073935668","107.0418386058031","131.7346518512646","3.9548510648718453","1609.0","107.0","462.15911466570947","397.57398963578913","137.3631274478869","1.8863749027795975","239848.0","16292.0","36","61","0","1","0"
"11765","11765","594.7852603399155","2","16","1551.809884700897","107.25964128109794","145.5978450241127","3.783417574043678","1598.5","108.0","461.64470040323056","398.1065789146784","135.47788774166855","1.8863749027795975","234461.0","16251.0","36","61","0","1","0"
"11766","11766","607.4136289199109","2","15","1556.1779893871465","107.91089894091044","133.2358282698746","3.819860179613372","1601.5","107.0","458.33390281528057","396.83772648259696","136.09232102656327","1.8863749027795975","237504.0","16450.0","36","61","0","1","0"
"11767","11767","636.5725062514007","2","14","1609.447068922822","107.85529071374931","143.59298507122247","4.072450207038525","1635.0","108.0","456.47497756184293","396.45293120157334","135.9824424099587","1.8863749027795975","247136.0","16533.0","36","61","0","1","0"
"11768","11768","646.5135234176438","2","13","1613.2676601544945","107.79372411898275","147.145750203884","4.0129258946580855","1595.0","107.0","454.4395323117001","395.5705758514149","135.11780365466217","1.8863749027795975","257648.0","17234.0","36","61","0","1","0"
"11769","11769","595.0208567494057","2","12","1573.5237457554883","107.89082472383612","130.22384299333808","4.125873861922376","1601.5","108.0","453.03911134377745","394.9988982021678","134.11003534169913","1.8863749027795975","246785.0","16840.0","36","61","0","1","0"
"11770","11770","598.2469235560133","2","11","1557.565362455631","109.16794190489213","135.8327365468263","4.274803680188932","1538.5","109.0","451.1684487992168","394.4652018967128","133.29615925227506","1.8863749027795975","243374.0","17017.0","36","61","0","1","0"
"11771","11771","560.4800292612331","2","10","1528.661246333108","108.61835922496348","108.07085853574057","4.355817371743118","1546.0","108.0","449.57530232430065","392.66490684379994","131.83268046028945","1.8863749027795975","245714.0","17415.0","36","61","0","1","0"
"11772","11772","556.1746007077672","2","9","1527.4267266420934","109.29862809756872","113.71526975753463","4.240095631575911","1569.5","109.0","447.8820765453127","391.5331573393878","131.08530316954378","1.8863749027795975","238855.0","17050.0","36","61","0","1","0"
