"Label","ID","Link cost","Link displacement","Link target IDs","Link target IDs","Link velocity","Checked","TBto SOM25","TBtoPSM","TBtoPSMd","TBtoSom","TBtoTB"
"",""," "," ","Source spot id","Target spot id"," ","Tag","Tag","Tag","Tag","TB","Tag"
"","","","(micron)","","","(micron/frame)","","","","","",""
"7790 ? 7789","7751","","0.2946890129005783","7790.0","7789.0","0.2946890129005783","1","0","0","0","0","1"
"7791 ? 7790","7752","","0.12236295241973992","7791.0","7790.0","0.12236295241973992","1","0","0","0","0","1"
"7792 ? 7791","7753","","0.5389528988908082","7792.0","7791.0","0.5389528988908082","1","0","0","0","0","1"
"7793 ? 7792","7754","","0.27903046258323466","7793.0","7792.0","0.27903046258323466","1","0","0","0","0","1"
"7794 ? 7793","7755","","0.5893780258011091","7794.0","7793.0","0.5893780258011091","1","0","0","0","0","1"
"7795 ? 7794","7756","","0.5499530715638519","7795.0","7794.0","0.5499530715638519","1","0","0","0","0","1"
"7796 ? 7795","7757","","0.22562613595196077","7796.0","7795.0","0.22562613595196077","1","0","0","0","0","1"
"7797 ? 7796","7758","","0.4273954186974319","7797.0","7796.0","0.4273954186974319","1","0","0","0","0","1"
"7798 ? 7797","7759","","0.22562613595200492","7798.0","7797.0","0.22562613595200492","1","0","0","0","0","1"
"7800 ? 7799","7760","","0.4643347570431304","7800.0","7799.0","0.4643347570431304","1","0","0","0","0","1"
"7801 ? 7800","7761","","0.22562613595193126","7801.0","7800.0","0.22562613595193126","1","0","0","0","0","1"
"7802 ? 7801","7762","","0.7892173290007566","7802.0","7801.0","0.7892173290007566","1","0","0","0","0","1"
"7799 ? 7798","7763","","0.882121936092193","7799.0","7798.0","0.4410609680460965","1","0","0","0","0","1"
"7804 ? 7803","7764","","0.38694563086934236","7804.0","7803.0","0.38694563086934236","1","0","0","0","0","1"
"7805 ? 7804","7765","","0.0","7805.0","7804.0","0.0","1","0","0","0","0","1"
"7806 ? 7805","7766","","0.12236295241975155","7806.0","7805.0","0.12236295241975155","1","0","0","0","0","1"
"7807 ? 7806","7767","","0.3190835414891063","7807.0","7806.0","0.3190835414891063","1","0","0","0","0","1"
"7808 ? 7807","7768","","0.504515377489128","7808.0","7807.0","0.504515377489128","1","0","0","0","0","1"
"7809 ? 7808","7769","","1.8804988585087212","7809.0","7808.0","1.8804988585087212","1","0","0","0","0","1"
"7810 ? 7809","7770","","0.44118589916663503","7810.0","7809.0","0.44118589916663503","1","0","0","0","0","1"
"7811 ? 7810","7771","","0.989528116093914","7811.0","7810.0","0.989528116093914","1","0","0","0","0","1"
"7812 ? 7811","7772","","0.0","7812.0","7811.0","0.0","1","0","0","0","0","1"
"7813 ? 7812","7773","","0.383056631353426","7813.0","7812.0","0.383056631353426","1","0","0","0","0","1"
"7814 ? 7813","7774","","0.538952898890683","7814.0","7813.0","0.538952898890683","1","0","0","0","0","1"
"7815 ? 7814","7775","","0.0","7815.0","7814.0","0.0","1","0","0","0","0","1"
"7816 ? 7815","7776","","0.6918918983213816","7816.0","7815.0","0.6918918983213816","1","0","0","0","0","1"
"7817 ? 7816","7777","","1.627013204518964","7817.0","7816.0","1.627013204518964","1","0","0","0","0","1"
"7818 ? 7817","7778","","0.6679717249416205","7818.0","7817.0","0.6679717249416205","1","0","0","0","0","1"
"7819 ? 7818","7779","","1.4997564690113192","7819.0","7818.0","1.4997564690113192","1","0","0","0","0","1"
"7820 ? 7819","7780","","1.0034694699534294","7820.0","7819.0","1.0034694699534294","1","0","0","0","0","1"
"7821 ? 7820","7781","","0.3503941715040602","7821.0","7820.0","0.3503941715040602","1","0","0","0","0","1"
"7822 ? 7821","7782","","1.4176678211391716","7822.0","7821.0","1.4176678211391716","1","0","0","0","0","1"
"7823 ? 7822","7783","","0.7642237584229048","7823.0","7822.0","0.7642237584229048","1","0","0","0","0","1"
"7824 ? 7823","7784","","0.9772747824245778","7824.0","7823.0","0.9772747824245778","1","0","0","0","0","1"
"7825 ? 7824","7785","","0.7134924892708967","7825.0","7824.0","0.7134924892708967","1","0","0","0","0","1"
"7826 ? 7825","7786","","1.5012505954460253","7826.0","7825.0","1.5012505954460253","1","0","0","0","0","1"
"7827 ? 7826","7787","","0.5472237590763066","7827.0","7826.0","0.5472237590763066","1","0","0","0","0","1"
"7828 ? 7827","7788","","1.4734450645028432","7828.0","7827.0","1.4734450645028432","1","0","0","0","0","1"
"7829 ? 7828","7789","","0.9491255033961044","7829.0","7828.0","0.9491255033961044","1","0","0","0","0","1"
"7830 ? 7829","7790","","0.831862975850936","7830.0","7829.0","0.831862975850936","1","0","0","0","0","1"
"7831 ? 7830","7791","","1.300882812174298","7831.0","7830.0","1.300882812174298","1","0","0","0","0","1"
"7832 ? 7831","7792","","1.2982615815283856","7832.0","7831.0","1.2982615815283856","1","0","0","0","0","1"
"7833 ? 7832","7793","","1.502625027221402","7833.0","7832.0","1.502625027221402","1","0","0","0","0","1"
"7834 ? 7833","7794","","0.9625951193472064","7834.0","7833.0","0.9625951193472064","1","0","0","0","0","1"
"7835 ? 7834","7795","","1.2530238753704561","7835.0","7834.0","1.2530238753704561","1","0","0","0","0","1"
"7836 ? 7835","7796","","0.4750328979851178","7836.0","7835.0","0.4750328979851178","1","0","0","0","0","1"
"7837 ? 7836","7797","","1.0939064542671393","7837.0","7836.0","1.0939064542671393","1","0","0","0","0","1"
"7838 ? 7837","7798","","1.1426367547430165","7838.0","7837.0","1.1426367547430165","1","0","0","0","0","1"
"7839 ? 7838","7799","","1.940909410204449","7839.0","7838.0","1.940909410204449","1","0","0","0","0","1"
"7840 ? 7839","7800","","0.6637265114177198","7840.0","7839.0","0.6637265114177198","1","0","0","0","0","1"
"7841 ? 7840","7801","","0.5045153774891157","7841.0","7840.0","0.5045153774891157","1","0","0","0","0","1"
"7842 ? 7841","7802","","0.3460946936880057","7842.0","7841.0","0.3460946936880057","1","0","0","0","0","1"
"7843 ? 7842","7803","","1.1698307827263974","7843.0","7842.0","1.1698307827263974","1","0","0","0","0","1"
"7844 ? 7843","7804","","0.8841173394351759","7844.0","7843.0","0.8841173394351759","1","0","0","0","0","1"
"7845 ? 7844","7805","","0.9387740948579005","7845.0","7844.0","0.9387740948579005","1","0","0","0","0","1"
"7846 ? 7845","7806","","0.6196857985433787","7846.0","7845.0","0.6196857985433787","1","0","0","0","0","1"
"7848 ? 7847","7807","","0.9732844767683007","7848.0","7847.0","0.9732844767683007","1","0","0","0","0","1"
"7849 ? 7848","7808","","0.0","7849.0","7848.0","0.0","1","0","0","0","0","1"
"7850 ? 7849","7809","","0.31908354148912543","7850.0","7849.0","0.31908354148912543","1","0","0","0","0","1"
"7851 ? 7850","7810","","0.5893780258011626","7851.0","7850.0","0.5893780258011626","1","0","0","0","0","1"
"7852 ? 7851","7811","","0.2790304625831696","7852.0","7851.0","0.2790304625831696","1","0","0","0","0","1"
"7853 ? 7852","7812","","0.8823717983332124","7853.0","7852.0","0.8823717983332124","1","0","0","0","0","1"
"7854 ? 7853","7813","","0.29468901290059646","7854.0","7853.0","0.29468901290059646","1","0","0","0","0","1"
"7855 ? 7854","7814","","1.4244203113609908","7855.0","7854.0","1.4244203113609908","1","0","0","0","0","1"
"7857 ? 7856","7815","","0.21888950363053186","7857.0","7856.0","0.21888950363053186","1","0","0","0","0","1"
"7858 ? 7857","7816","","0.9673207772753293","7858.0","7857.0","0.9673207772753293","1","0","0","0","0","1"
"7859 ? 7858","7817","","0.5364073503705216","7859.0","7858.0","0.5364073503705216","1","0","0","0","0","1"
"7860 ? 7859","7818","","1.1551151068630865","7860.0","7859.0","1.1551151068630865","1","0","0","0","0","1"
"7861 ? 7860","7819","","0.27903046258320424","7861.0","7860.0","0.27903046258320424","1","0","0","0","0","1"
"7862 ? 7861","7820","","1.7612916212364025","7862.0","7861.0","1.7612916212364025","1","0","0","0","0","1"
"7863 ? 7862","7821","","0.8335063974526548","7863.0","7862.0","0.8335063974526548","1","0","0","0","0","1"
"7864 ? 7863","7822","","0.7967698200201943","7864.0","7863.0","0.7967698200201943","1","0","0","0","0","1"
"7865 ? 7864","7823","","1.331452870959342","7865.0","7864.0","1.331452870959342","1","0","0","0","0","1"
"7866 ? 7865","7824","","1.291616306595543","7866.0","7865.0","1.291616306595543","1","0","0","0","0","1"
"7867 ? 7866","7825","","0.875558014522144","7867.0","7866.0","0.875558014522144","1","0","0","0","0","1"
"7868 ? 7867","7826","","0.9350963694149886","7868.0","7867.0","0.9350963694149886","1","0","0","0","0","1"
"7869 ? 7868","7827","","1.9333393476066407","7869.0","7868.0","1.9333393476066407","1","0","0","0","0","1"
"7870 ? 7869","7828","","0.3503941715040873","7870.0","7869.0","0.3503941715040873","1","0","0","0","0","1"
"7871 ? 7870","7829","","0.5045153774891573","7871.0","7870.0","0.5045153774891573","1","0","0","0","0","1"
"7872 ? 7871","7830","","0.45125227190386946","7872.0","7871.0","0.45125227190386946","1","0","0","0","0","1"
"7873 ? 7872","7831","","0.7835051864028252","7873.0","7872.0","0.7835051864028252","1","0","0","0","0","1"
"7874 ? 7873","7832","","0.6239310821292894","7874.0","7873.0","0.6239310821292894","1","0","0","0","0","1"
"7875 ? 7874","7833","","0.8772664220286205","7875.0","7874.0","0.8772664220286205","1","0","0","0","0","1"
"7876 ? 7875","7834","","1.8660380439744888","7876.0","7875.0","1.8660380439744888","1","0","0","0","0","1"
"7877 ? 7876","7835","","1.8042333310708154","7877.0","7876.0","1.8042333310708154","1","0","0","0","0","1"
"7878 ? 7877","7836","","0.820835638614471","7878.0","7877.0","0.820835638614471","1","0","0","0","0","1"
"7879 ? 7878","7837","","1.9668208711548487","7879.0","7878.0","1.9668208711548487","1","0","0","0","0","1"
"7880 ? 7879","7838","","2.23190529916033","7880.0","7879.0","2.23190529916033","1","0","0","0","0","1"
"7881 ? 7880","7839","","1.2060361457532247","7881.0","7880.0","1.2060361457532247","1","0","0","0","0","1"
"7882 ? 7881","7840","","0.8119063665085833","7882.0","7881.0","0.8119063665085833","1","0","0","0","0","1"
"7883 ? 7882","7841","","0.8370913877495005","7883.0","7882.0","0.8370913877495005","1","0","0","0","0","1"
"7884 ? 7883","7842","","0.21888950363054333","7884.0","7883.0","0.21888950363054333","1","0","0","0","0","1"
"7885 ? 7884","7843","","0.2946890129005537","7885.0","7884.0","0.2946890129005537","1","0","0","0","0","1"
"7886 ? 7885","7844","","0.6118147620988503","7886.0","7885.0","0.6118147620988503","1","0","0","0","0","1"
"7887 ? 7886","7845","","1.2982236760305799","7887.0","7886.0","1.2982236760305799","1","0","0","0","0","1"
"7888 ? 7887","7846","","0.5937627968741874","7888.0","7887.0","0.5937627968741874","1","0","0","0","0","1"
"7889 ? 7888","7847","","1.310114798260311","7889.0","7888.0","1.310114798260311","1","0","0","0","0","1"
"7890 ? 7889","7848","","1.497319868386919","7890.0","7889.0","1.497319868386919","1","0","0","0","0","1"
"7891 ? 7890","7849","","1.31869508013408","7891.0","7890.0","1.31869508013408","1","0","0","0","0","1"
"7892 ? 7891","7850","","1.1711099857141054","7892.0","7891.0","1.1711099857141054","1","0","0","0","0","1"
"7893 ? 7892","7851","","2.3397347445572443","7893.0","7892.0","2.3397347445572443","1","0","0","0","0","1"
"7894 ? 7893","7852","","1.2490614554187527","7894.0","7893.0","1.2490614554187527","1","0","0","0","0","1"
"7895 ? 7894","7853","","0.3190835414890147","7895.0","7894.0","0.3190835414890147","1","0","0","0","0","1"
"7896 ? 7895","7854","","0.6118147620988452","7896.0","7895.0","0.6118147620988452","1","0","0","0","0","1"
"7897 ? 7896","7855","","0.7007883430081985","7897.0","7896.0","0.7007883430081985","1","0","0","0","0","1"
"7898 ? 7897","7856","","0.538952898890706","7898.0","7897.0","0.538952898890706","1","0","0","0","0","1"
"7899 ? 7898","7857","","0.0","7899.0","7898.0","0.0","1","0","0","0","0","1"
"7900 ? 7899","7858","","0.9173141759606235","7900.0","7899.0","0.9173141759606235","1","0","0","0","0","1"
"7901 ? 7900","7859","","0.0","7901.0","7900.0","0.0","1","0","0","0","0","1"
"7902 ? 7901","7860","","0.5045153774890555","7902.0","7901.0","0.5045153774890555","1","0","0","0","0","1"
"7903 ? 7902","7861","","0.35039417150406066","7903.0","7902.0","0.35039417150406066","1","0","0","0","0","1"
"7904 ? 7903","7862","","1.580941411173714","7904.0","7903.0","1.580941411173714","1","0","0","0","0","1"
"7905 ? 7904","7863","","0.492501383168699","7905.0","7904.0","0.492501383168699","1","0","0","0","0","1"
"7906 ? 7905","7864","","0.8370913877494741","7906.0","7905.0","0.8370913877494741","1","0","0","0","0","1"
"7907 ? 7906","7865","","0.5713183773715971","7907.0","7906.0","0.5713183773715971","1","0","0","0","0","1"
"7908 ? 7907","7866","","0.4925013831686533","7908.0","7907.0","0.4925013831686533","1","0","0","0","0","1"
"7909 ? 7908","7867","","0.3190835414891243","7909.0","7908.0","0.3190835414891243","1","0","0","0","0","1"
"7910 ? 7909","7868","","1.1066915630903673","7910.0","7909.0","1.1066915630903673","1","0","0","0","0","1"
"7911 ? 7910","7869","","2.4793803349723134","7911.0","7910.0","2.4793803349723134","1","0","0","0","0","1"
"7912 ? 7911","7870","","0.6002796752170878","7912.0","7911.0","0.6002796752170878","1","0","0","0","0","1"
"7913 ? 7912","7871","","0.536906463718724","7913.0","7912.0","0.536906463718724","1","0","0","0","0","1"
"7914 ? 7913","7872","","1.581150024186835","7914.0","7913.0","1.581150024186835","1","0","0","0","0","1"
"7915 ? 7914","7873","","0.8541819323724338","7915.0","7914.0","0.8541819323724338","1","0","0","0","0","1"
"7916 ? 7915","7874","","1.5954177074452949","7916.0","7915.0","1.5954177074452949","1","0","0","0","0","1"
"7917 ? 7916","7875","","1.6205586069946079","7917.0","7916.0","1.6205586069946079","1","0","0","0","0","1"
"7918 ? 7917","7876","","1.9546302081840652","7918.0","7917.0","1.9546302081840652","1","0","0","0","0","1"
"7919 ? 7918","7877","","2.1131116800542125","7919.0","7918.0","2.1131116800542125","1","0","0","0","0","1"
"7920 ? 7919","7878","","0.463245194124974","7920.0","7919.0","0.463245194124974","1","0","0","0","0","1"
"7921 ? 7920","7879","","5.3209154345469365","7921.0","7920.0","5.3209154345469365","1","0","0","0","0","1"
"7922 ? 7921","7880","","2.1015396991493556","7922.0","7921.0","2.1015396991493556","1","0","0","0","0","1"
"7923 ? 7922","7881","","0.7220267787291245","7923.0","7922.0","0.7220267787291245","1","0","0","0","0","1"
"7924 ? 7923","7882","","0.736214272423959","7924.0","7923.0","0.736214272423959","1","0","0","0","0","1"
"7925 ? 7924","7883","","0.5713183773714984","7925.0","7924.0","0.5713183773714984","1","0","0","0","0","1"
"7926 ? 7925","7884","","0.8135066022594825","7926.0","7925.0","0.8135066022594825","1","0","0","0","0","1"
"7927 ? 7926","7885","","0.9865216612509511","7927.0","7926.0","0.9865216612509511","1","0","0","0","0","1"
"7928 ? 7927","7886","","0.30955650469540663","7928.0","7927.0","0.30955650469540663","1","0","0","0","0","1"
"7929 ? 7928","7887","","0.5919129967505669","7929.0","7928.0","0.5919129967505669","1","0","0","0","0","1"
"7930 ? 7929","7888","","0.692189387376187","7930.0","7929.0","0.692189387376187","1","0","0","0","0","1"
"7931 ? 7930","7889","","0.7147557764932271","7931.0","7930.0","0.7147557764932271","1","0","0","0","0","1"
"7932 ? 7931","7890","","0.3503941715040426","7932.0","7931.0","0.3503941715040426","1","0","0","0","0","1"
"7933 ? 7932","7891","","0.12236295241977675","7933.0","7932.0","0.12236295241977675","1","0","0","0","0","1"
"7934 ? 7933","7892","","0.4643347570430966","7934.0","7933.0","0.4643347570430966","1","0","0","0","0","1"
"7935 ? 7934","7893","","0.3328632177398286","7935.0","7934.0","0.3328632177398286","1","0","0","0","0","1"
"7936 ? 7935","7894","","1.24906145541874","7936.0","7935.0","1.24906145541874","1","0","0","0","0","1"
"7937 ? 7936","7895","","1.2088567952361446","7937.0","7936.0","1.2088567952361446","1","0","0","0","0","1"
"7938 ? 7937","7896","","0.0","7938.0","7937.0","0.0","1","0","0","0","0","1"
"7939 ? 7938","7897","","0.44118589916663964","7939.0","7938.0","0.44118589916663964","1","0","0","0","0","1"
"7940 ? 7939","7898","","0.3460946936881385","7940.0","7939.0","0.3460946936881385","1","0","0","0","0","1"
"7941 ? 7940","7899","","1.106691563090345","7941.0","7940.0","1.106691563090345","1","0","0","0","0","1"
"7942 ? 7941","7900","","1.5954177074452884","7942.0","7941.0","1.5954177074452884","1","0","0","0","0","1"
"7943 ? 7942","7901","","1.3854598985210171","7943.0","7942.0","1.3854598985210171","1","0","0","0","0","1"
"7944 ? 7943","7902","","0.6856694048309904","7944.0","7943.0","0.6856694048309904","1","0","0","0","0","1"
"7945 ? 7944","7903","","0.6044283976180247","7945.0","7944.0","0.6044283976180247","1","0","0","0","0","1"
"7946 ? 7945","7904","","1.976833995204012","7946.0","7945.0","1.976833995204012","1","0","0","0","0","1"
"7947 ? 7946","7905","","1.6643160886992758","7947.0","7946.0","1.6643160886992758","1","0","0","0","0","1"
"7948 ? 7947","7906","","1.2598037010731182","7948.0","7947.0","1.2598037010731182","1","0","0","0","0","1"
"7949 ? 7948","7907","","1.812459282907949","7949.0","7948.0","1.812459282907949","1","0","0","0","0","1"
"7950 ? 7949","7908","","2.896152987733774","7950.0","7949.0","2.896152987733774","1","0","0","0","0","1"
"7951 ? 7950","7909","","3.1234926266237175","7951.0","7950.0","3.1234926266237175","1","0","0","0","0","1"
"7953 ? 7951","7911","","0.0","7953.0","7951.0","0.0","1","0","0","0","0","1"
"7954 ? 7953","7912","","1.6094333591685408","7954.0","7953.0","1.6094333591685408","1","0","0","0","0","1"
"7955 ? 7954","7913","","0.0","7955.0","7954.0","0.0","1","0","0","0","0","1"
"7956 ? 7955","7914","","1.8791726230157426","7956.0","7955.0","1.8791726230157426","1","0","0","0","0","1"
"7957 ? 7956","7915","","2.4145872192957127","7957.0","7956.0","2.4145872192957127","1","0","0","0","0","1"
"7958 ? 7957","7916","","0.0","7958.0","7957.0","0.0","1","0","0","0","0","1"
"7959 ? 7958","7917","","1.93584378506609","7959.0","7958.0","1.93584378506609","1","0","0","0","0","1"
"7960 ? 7959","7918","","0.0","7960.0","7959.0","0.0","1","0","0","0","0","1"
"7961 ? 7960","7919","","0.8485387804127461","7961.0","7960.0","0.8485387804127461","1","0","0","0","0","1"
"7962 ? 7961","7920","","1.2255208366933803","7962.0","7961.0","1.2255208366933803","1","0","0","0","0","1"
"7963 ? 7962","7921","","0.6566685108916159","7963.0","7962.0","0.6566685108916159","1","0","0","0","0","1"
"7964 ? 7963","7922","","1.6094333591685204","7964.0","7963.0","1.6094333591685204","1","0","0","0","0","1"
"7965 ? 7964","7923","","0.8823717983332113","7965.0","7964.0","0.8823717983332113","1","0","0","0","0","1"
"7966 ? 7965","7924","","1.3854598985210391","7966.0","7965.0","1.3854598985210391","1","0","0","0","0","1"
"7968 ? 7967","7925","","3.2033011818161325","7968.0","7967.0","3.2033011818161325","1","0","0","0","0","1"
"7969 ? 7968","7926","","1.620196879138055","7969.0","7968.0","1.620196879138055","1","0","0","0","0","1"
"7970 ? 7969","7927","","1.7391517224242088","7970.0","7969.0","1.7391517224242088","1","0","0","0","0","1"
"7971 ? 7970","7928","","1.1788973196458958","7971.0","7970.0","1.1788973196458958","1","0","0","0","0","1"
"7972 ? 7971","7929","","1.867789405981707","7972.0","7971.0","1.867789405981707","1","0","0","0","0","1"
"7973 ? 7972","7930","","1.9145012489343203","7973.0","7972.0","1.9145012489343203","1","0","0","0","0","1"
"7974 ? 7973","7931","","0.6118147620988118","7974.0","7973.0","0.6118147620988118","1","0","0","0","0","1"
"7975 ? 7974","7932","","1.2638785629834495","7975.0","7974.0","1.2638785629834495","1","0","0","0","0","1"
"7976 ? 7975","7933","","1.0060586402600866","7976.0","7975.0","1.0060586402600866","1","0","0","0","0","1"
"7977 ? 7976","7934","","1.2478621642583967","7977.0","7976.0","1.2478621642583967","1","0","0","0","0","1"
"7978 ? 7977","7935","","0.6239310821292268","7978.0","7977.0","0.6239310821292268","1","0","0","0","0","1"
"7979 ? 7978","7936","","2.7194421975483687","7979.0","7978.0","2.7194421975483687","1","0","0","0","0","1"
"7980 ? 7979","7937","","1.7083384525152374","7980.0","7979.0","1.7083384525152374","1","0","0","0","0","1"
"7981 ? 7980","7938","","2.4777106665404607","7981.0","7980.0","2.4777106665404607","1","0","0","0","0","1"
"7982 ? 7981","7939","","2.1036887514712532","7982.0","7981.0","2.1036887514712532","1","0","0","0","0","1"
"7983 ? 7982","7940","","1.6625772097879836","7983.0","7982.0","1.6625772097879836","1","0","0","0","0","1"
"7984 ? 7983","7941","","1.5554714211473069","7984.0","7983.0","1.5554714211473069","1","0","0","0","0","1"
"7985 ? 7984","7942","","1.6031382899614237","7985.0","7984.0","1.6031382899614237","1","0","0","0","0","1"
"7986 ? 7985","7943","","1.5091196170658245","7986.0","7985.0","1.5091196170658245","1","0","0","0","0","1"
"7987 ? 7986","7944","","1.0281400994109469","7987.0","7986.0","1.0281400994109469","1","0","0","0","0","1"
"7988 ? 7987","7945","","0.48945180967910207","7988.0","7987.0","0.48945180967910207","1","0","0","0","0","1"
"7989 ? 7988","7946","","0.7777510924744291","7989.0","7988.0","0.7777510924744291","1","0","0","0","0","1"
"7990 ? 7989","7947","","1.9362753182516221","7990.0","7989.0","1.9362753182516221","1","0","0","0","0","1"
"7991 ? 7990","7948","","0.685669404831066","7991.0","7990.0","0.685669404831066","1","0","0","0","0","1"
"7992 ? 7991","7949","","1.3765467112097889","7992.0","7991.0","1.3765467112097889","1","0","0","0","0","1"
"7993 ? 7992","7950","","1.1530409296643767","7993.0","7992.0","1.1530409296643767","1","0","0","0","0","1"
"7994 ? 7993","7951","","1.7139551321145627","7994.0","7993.0","1.7139551321145627","1","0","0","0","0","1"
"7995 ? 7994","7952","","1.7043187120451107","7995.0","7994.0","1.7043187120451107","1","0","0","0","0","1"
"7996 ? 7995","7953","","1.7174458793807146","7996.0","7995.0","1.7174458793807146","1","0","0","0","0","1"
"7997 ? 7996","7954","","0.0","7997.0","7996.0","0.0","1","0","0","0","0","1"
"7998 ? 7997","7955","","0.9865216612509441","7998.0","7997.0","0.9865216612509441","1","0","0","0","0","1"
"7999 ? 7998","7956","","1.54196741516523","7999.0","7998.0","1.54196741516523","1","0","0","0","0","1"
"8000 ? 7999","7957","","1.6205586069946267","8000.0","7999.0","1.6205586069946267","1","0","0","0","0","1"
"8001 ? 8000","7958","","1.3843787747523693","8001.0","8000.0","1.3843787747523693","1","0","0","0","0","1"
"8002 ? 8001","7959","","1.4447121797120728","8002.0","8001.0","1.4447121797120728","1","0","0","0","0","1"
"8003 ? 8002","7960","","1.7174458793807186","8003.0","8002.0","1.7174458793807186","1","0","0","0","0","1"
"8004 ? 8003","7961","","3.2710068468960323","8004.0","8003.0","3.2710068468960323","1","0","0","0","0","1"
"8005 ? 8004","7962","","2.324896095975526","8005.0","8004.0","2.324896095975526","1","0","0","0","0","1"
"8006 ? 8005","7963","","1.2490614554186819","8006.0","8005.0","1.2490614554186819","1","0","0","0","0","1"
"8007 ? 8006","7964","","2.792986322391083","8007.0","8006.0","2.792986322391083","1","0","0","0","0","1"
"8008 ? 8007","7965","","0.2321673785215766","8008.0","8007.0","0.2321673785215766","1","0","0","0","0","1"
"8009 ? 8008","7966","","2.083765993631673","8009.0","8008.0","2.083765993631673","1","0","0","0","0","1"
"8010 ? 8009","7967","","2.291162556211122","8010.0","8009.0","2.291162556211122","1","0","0","0","0","1"
"8011 ? 8010","7968","","0.9572506244671772","8011.0","8010.0","0.9572506244671772","1","0","0","0","0","1"
"8012 ? 8011","7969","","1.6857689537130156","8012.0","8011.0","1.6857689537130156","1","0","0","0","0","1"
"8013 ? 8012","7970","","1.855442923367358","8013.0","8012.0","1.855442923367358","1","0","0","0","0","1"
"8014 ? 8013","7971","","2.0801701911360264","8014.0","8013.0","2.0801701911360264","1","0","0","0","0","1"
"8015 ? 8014","7972","","2.2496155089726146","8015.0","8014.0","2.2496155089726146","1","0","0","0","0","1"
"8016 ? 8015","7973","","1.1608368926078496","8016.0","8015.0","1.1608368926078496","1","0","0","0","0","1"
"8017 ? 8016","7974","","1.5564644505435754","8017.0","8016.0","1.5564644505435754","1","0","0","0","0","1"
"8018 ? 8017","7975","","1.3314528709594078","8018.0","8017.0","1.3314528709594078","1","0","0","0","0","1"
"8019 ? 8018","7976","","0.8208356386144878","8019.0","8018.0","0.8208356386144878","1","0","0","0","0","1"
"8020 ? 8019","7977","","1.9432223120104721","8020.0","8019.0","1.9432223120104721","1","0","0","0","0","1"
"8021 ? 8020","7978","","1.277506728597624","8021.0","8020.0","1.277506728597624","1","0","0","0","0","1"
"8022 ? 8021","7979","","1.8000251597754051","8022.0","8021.0","1.8000251597754051","1","0","0","0","0","1"
"8023 ? 8022","7980","","1.432221638263013","8023.0","8022.0","1.432221638263013","1","0","0","0","0","1"
"8024 ? 8023","7981","","2.1682770411580194","8024.0","8023.0","2.1682770411580194","1","0","0","0","0","1"
"8025 ? 8024","7982","","1.7719069135410055","8025.0","8024.0","1.7719069135410055","1","0","0","0","0","1"
"8026 ? 8025","7983","","1.9430974330406858","8026.0","8025.0","1.9430974330406858","1","0","0","0","0","1"
"8027 ? 8026","7984","","3.066895041055513","8027.0","8026.0","3.066895041055513","1","0","0","0","0","1"
"8028 ? 8027","7985","","1.4775041495061136","8028.0","8027.0","1.4775041495061136","1","0","0","0","0","1"
"8114 ? 8113","7987","","1.9515457495932054","8114.0","8113.0","0.9757728747966027","1","0","0","0","0","1"
"7847 ? 7846","7988","","1.8190560627971235","7847.0","7846.0","0.6063520209323745","1","0","0","0","0","1"
"8048 ? 8047","7989","","1.6411920444767665","8048.0","8047.0","0.5470640148255889","1","0","0","0","0","1"
"7766 ? 7765","7994","","0.967921892533032","7766.0","7765.0","0.483960946266516","1","0","0","0","0","1"
"8042 ? 8041","7995","","1.0231133226314333","8042.0","8041.0","0.5115566613157166","1","0","0","0","0","1"
"8075 ? 8074","7996","","0.7810347139021789","8075.0","8074.0","0.39051735695108947","1","0","0","0","0","1"
"8079 ? 8078","7997","","1.689279744268766","8079.0","8078.0","0.3378559488537532","1","0","0","0","0","1"
"7803 ? 7802","7998","","2.541733690432305","7803.0","7802.0","0.508346738086461","1","0","0","0","0","1"
"8030 ? 8029","7999","","1.3944027410821618","8030.0","8029.0","1.3944027410821618","1","0","0","0","0","1"
"8031 ? 8030","8000","","1.9504918189744374","8031.0","8030.0","1.9504918189744374","1","0","0","0","0","1"
"8032 ? 8031","8001","","1.2480453094477606","8032.0","8031.0","1.2480453094477606","1","0","0","0","0","1"
"8033 ? 8032","8002","","0.6152621699958893","8033.0","8032.0","0.6152621699958893","1","0","0","0","0","1"
"8034 ? 8033","8003","","0.3016570971908437","8034.0","8033.0","0.3016570971908437","1","0","0","0","0","1"
"8035 ? 8034","8004","","1.5325609784070595","8035.0","8034.0","1.5325609784070595","1","0","0","0","0","1"
"8036 ? 8035","8005","","0.8155708867654687","8036.0","8035.0","0.8155708867654687","1","0","0","0","0","1"
"8037 ? 8036","8006","","0.30165709719083267","8037.0","8036.0","0.30165709719083267","1","0","0","0","0","1"
"8038 ? 8037","8007","","1.0309562583467513","8038.0","8037.0","1.0309562583467513","1","0","0","0","0","1"
"8039 ? 8038","8008","","0.5716949287781988","8039.0","8038.0","0.5716949287781988","1","0","0","0","0","1"
"8040 ? 8039","8009","","0.8981442540926361","8040.0","8039.0","0.8981442540926361","1","0","0","0","0","1"
"8041 ? 8040","8010","","1.0318550156513857","8041.0","8040.0","1.0318550156513857","1","0","0","0","0","1"
"8043 ? 8042","8011","","0.518990493829475","8043.0","8042.0","0.518990493829475","1","0","0","0","0","1"
