"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot track ID","Track N spots","TBtoPSMd","TBtoSom","TBtoSom25","TBtoTB","checked"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1"," "," ","Tag","Tag","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","","","","","","",""
"1860","1860","","2","165","185.49372283726842","1212.3985000790854","14.284812033896031","100.59624733290975","","","3","239","0","0","0","1","1"
"1861","1861","","2","164","187.04045887761998","1202.6058702375028","15.025440486433693","112.75767306273487","","","3","239","0","0","0","1","1"
"1862","1862","","2","163","186.67701291184093","1216.4222773714207","14.19086161894406","118.12032031121393","","","3","239","0","0","0","1","1"
"1863","1863","","2","162","176.43402395964796","1210.929522542331","15.604403400776166","107.96548231595376","","","3","239","0","0","0","1","1"
"1864","1864","","2","161","181.3194534096711","1235.9708381210994","14.254598422142404","114.3592545715995","","","3","239","0","0","0","1","1"
"1865","1865","308.042731292308","2","159","182.09533353918115","1198.0884062371977","16.77450898179305","97.81407904706299","","","3","239","0","0","0","1","1"
"1866","1866","361.227949805647","2","158","176.64507581997728","1289.5692920041568","15.420221914417237","115.96915917912523","","","3","239","0","0","0","1","1"
"1867","1867","461.942503672015","2","156","172.07626757317706","1459.2643815619915","14.33684575730244","152.90452373506787","","","3","239","0","0","0","1","1"
"1868","1868","475.6291033898107","2","155","168.9850605369495","1473.864778959961","20.873971604085536","158.09081342951242","","","3","239","0","0","0","1","1"
"1869","1869","393.07806850227445","2","154","163.11885790425953","1373.3911855224608","12.603367480707085","121.16917222332611","","","3","239","0","0","0","1","1"
"1870","1870","436.2533122322031","2","153","163.77099705645875","1441.1331806736025","14.33694796142786","138.4235193342362","","","3","239","0","0","0","1","1"
"1871","1871","373.1800206984734","2","149","155.08763392871367","1258.5915242038216","10.385546839205137","123.76690740472445","","","3","239","0","0","0","1","1"
"1872","1872","394.8587262551228","2","148","152.21339128337897","1288.3770947964963","11.599076585291732","128.72384568136874","","","3","239","0","0","0","1","1"
"1873","1873","412.94849131163437","2","147","156.6775370730264","1331.8897383514643","12.374029476989524","134.01198056550666","","","3","239","0","0","0","1","1"
"1874","1874","371.1609738243159","2","146","155.30704146749227","1311.709366283706","11.45843810562087","122.58912525872991","","","3","239","0","0","0","1","1"
"1875","1875","277.42934387620636","2","145","153.66806153720086","1266.6764779669575","10.655926787233607","94.99458859217799","","","3","239","0","0","0","1","1"
"1876","1876","367.4643908905612","2","143","158.7770745700972","1440.4741954337217","12.536024182269282","102.25423256198602","","","3","239","0","0","0","1","1"
"1877","1877","474.5181435309391","2","142","156.91102420013485","1524.162895517351","11.999778957155835","124.51408561147252","","","3","239","0","0","0","1","1"
"1878","1878","503.53595453722943","2","140","153.22386496291503","1537.4296595151648","10.947645981710986","121.82222346432046","","","3","239","0","0","0","1","1"
"1879","1879","461.5343228982654","2","139","151.1992135968834","1476.023656339251","11.146479903583993","117.90851250134878","","","3","239","0","0","0","1","1"
"1880","1880","526.515054174016","2","137","148.23031785662482","1534.5830444625608","10.874225923727248","131.20564333316497","","","3","239","0","0","0","1","1"
"1881","1881","500.4456242653008","2","136","147.83189683962573","1477.4629180670604","9.882248100303503","120.31445119959238","","","3","239","0","0","0","1","1"
"1882","1882","492.2713815001415","2","135","147.32438400401892","1430.536357715893","9.803591126500326","127.39032949952595","","","3","239","0","0","0","1","1"
"1883","1883","516.1373025223655","2","134","147.0216549461371","1490.9123164623093","9.519025893855947","152.56253844640221","","","3","239","0","0","0","1","1"
"1884","1884","435.34444001574985","2","133","146.109005010008","1537.600949942919","9.151982269437527","124.70205383648995","","","3","239","0","0","0","1","1"
"1885","1885","442.8161679021788","2","132","144.561445121575","1579.7737381663053","9.449920825339012","154.73175935917627","","","3","239","0","0","0","1","1"
"1886","1886","","2","131","143.5833377779364","1680.721613652405","9.689977880955878","167.07807759882616","","","3","239","0","0","0","1","1"
"1887","1887","","2","130","141.15855648392855","1884.8446997350472","8.981438818877477","195.2013227766627","","","3","239","0","0","0","1","1"
"1888","1888","","2","128","140.1663119669814","1911.9891478971194","9.956626798446035","246.85767850317828","","","3","239","0","0","0","1","1"
"1889","1889","","2","127","140.94371662953293","1815.9111625773846","9.115665789408437","185.74789388566424","","","3","239","0","0","0","1","1"
"1890","1890","","2","126","143.0063642396195","1879.6839518381087","9.729266846793514","237.6300110997639","","","3","239","0","0","0","1","1"
"1891","1891","","2","125","142.45279200423337","2075.6762571145487","9.473268262222865","396.9799865300614","","","3","239","0","0","0","1","1"
"1892","1892","","2","124","142.82745871417637","2192.696631364487","9.5679052522047","495.7100196306992","","","3","239","0","0","0","1","1"
"1893","1893","","2","123","143.23167426381718","2046.3002380444716","10.124753118479344","419.44851415616716","","","3","239","0","0","0","1","1"
"1894","1894","","2","122","142.25597520422107","1805.651231062299","9.359162504164706","317.0711636882963","","","3","239","0","0","0","1","1"
"1895","1895","","2","121","140.84410364966945","1935.9031337113167","8.923319856647822","199.12734436967796","","","3","239","0","0","0","1","1"
"1897","1897","","2","120","141.3651339800939","1844.4676615837757","9.837580020542108","174.12969250642703","","","3","239","0","0","0","1","1"
"1898","1898","","2","119","142.31755325178617","2027.9057734506055","9.757828699058102","224.61513642082235","","","3","239","0","0","0","1","1"
"1899","1899","","2","118","139.85056562277853","2042.8711129665273","9.434002499523661","220.5680677935864","","","3","239","0","0","0","1","1"
"1900","1900","","2","117","142.64784327326277","2080.170968871484","11.226897238317058","200.0793852308636","","","3","239","0","0","0","1","1"
"1901","1901","","2","116","144.01384021314993","2134.2961424936707","10.764364487689651","193.70095056623214","","","3","239","0","0","0","1","1"
"1902","1902","","2","115","153.04901197763553","2224.9990005906843","11.803193184495079","151.55544221965954","","","3","239","0","0","0","1","1"
"1903","1903","","2","114","155.58748643757067","2126.821139219688","13.827068903998981","163.00462129106495","","","3","239","0","0","0","1","1"
"1904","1904","","2","113","160.07745054405893","2078.639035750839","12.469772547320147","166.29381952854834","","","3","239","0","0","0","1","1"
"1905","1905","","2","112","162.53525480381427","2434.552780209616","12.367322544049754","161.0978417206393","","","3","239","0","0","0","1","1"
"1906","1906","672.5057547404227","2","111","161.79919465085968","2484.4582930847528","11.938118226593454","165.35089562778705","","","3","239","0","0","0","1","1"
"1907","1907","653.5500027886692","2","110","163.13587608346197","2501.302057785848","12.433046246086475","134.46544992865847","","","3","239","0","0","0","1","1"
"1908","1908","620.884685617111","2","109","159.77169684253266","2500.907463376407","12.556386650446973","159.82736287752746","","","3","239","0","0","0","1","1"
"1909","1909","601.1105299345097","2","108","157.9666364520417","2494.345594469421","11.240576497517175","153.75679793176124","","","3","239","0","0","0","1","1"
"1910","1910","528.6070527522486","2","107","156.96043905380844","2341.95512206038","11.135159104518607","112.36113169364485","","","3","239","0","0","0","1","1"
"1911","1911","535.4665215443711","2","106","156.23546274586008","2355.7216975606375","11.632588101980623","116.63767959705767","","","3","239","0","0","0","1","1"
"1912","1912","604.6547757729977","2","105","153.9198556579735","2448.1975521377085","11.538978122468283","126.7112067807366","","","3","239","0","0","0","1","1"
"1913","1913","571.6346825738341","2","104","151.74485556206363","2364.793606783116","10.045381457339808","118.88430517208718","","","3","239","0","0","0","1","1"
"1914","1914","608.8074078036507","2","103","153.63012840958905","2443.407038730557","12.199803729268044","126.47954353541444","","","3","239","0","0","0","1","1"
"1915","1915","705.0083545825026","2","102","152.79380743929931","2471.539836251197","11.409300968790522","144.99963215005394","","","3","239","0","0","0","1","1"
"1916","1916","728.4653692666665","2","100","154.12253141751694","2557.2071121248705","10.569564154842338","187.65475606790685","","","3","239","0","0","0","1","1"
"1917","1917","","2","99","147.00484023694523","2507.8166124049108","11.237450287490322","223.7689998475863","","","3","239","0","0","0","1","1"
"1918","1918","","2","98","153.35888366671918","2771.289837620817","10.767403806960496","211.5664164903838","","","3","239","0","0","0","1","1"
"1919","1919","850.566053980003","2","97","148.12348405141512","2775.244833939931","11.480154476574373","195.56766648263925","","","3","239","0","0","0","1","1"
"1920","1920","850.344602712973","2","96","146.2662285519471","2797.561439649598","11.35980879588944","193.24048150252335","","","3","239","0","0","0","1","1"
"1921","1921","","2","95","148.95751198007625","2787.696948175781","10.253045866179036","196.85302244791","","","3","239","0","0","0","1","1"
"1922","1922","","2","94","149.95192612047043","2838.579041283699","11.16505919072422","227.11350825182336","","","3","239","0","0","0","1","1"
"1923","1923","","2","93","149.74300713957228","2741.223553446121","10.54204625343965","238.80093262957107","","","3","239","0","0","0","1","1"
"1924","1924","","2","92","150.79295041306437","2784.389998191184","11.410397090200565","208.48820384813027","","","3","239","0","0","0","1","1"
"1925","1925","","2","91","147.38704581595564","2782.1397012011703","11.728479957943351","224.588342541168","","","3","239","0","0","0","1","1"
"1926","1926","","2","90","148.25424928238522","2736.390476971909","10.666138233036982","147.00548458418484","","","3","239","0","0","0","1","1"
"1927","1927","","2","89","146.44170652423657","2750.5306794430885","9.598409628914427","130.0663284360263","","","3","239","0","0","0","1","1"
"1928","1928","","2","88","150.40861725466863","2862.295575266401","10.68093593227697","157.86600161805413","","","3","239","0","0","0","1","1"
"1929","1929","","2","87","148.979195140629","2802.247212982156","11.143884525389483","136.17853445210264","","","3","239","0","0","0","1","1"
"1930","1930","","2","86","146.91984993803698","2884.982320133458","11.238316894958535","193.7983694106087","","","3","239","0","0","0","1","1"
"1931","1931","","2","85","147.9124240439928","2940.042581520723","10.998995056340654","204.49335638600596","","","3","239","0","0","0","1","1"
"1932","1932","","2","84","152.8245021543334","3104.9768679606145","11.644894595436341","227.12807206809504","","","3","239","0","0","0","1","1"
"1933","1933","1104.7795127878487","2","83","152.8955045130411","3270.1557327304463","11.650952723362519","260.55691895483363","","","3","239","0","0","0","1","1"
"1934","1934","1219.7492457829032","2","82","157.6387732466603","3476.234339379567","11.905927701749738","243.18038918258668","","","3","239","0","0","0","1","1"
"1935","1935","1341.1420871823186","2","81","160.59150085840514","3619.4495884680855","15.285530349493456","283.4869274934488","","","3","239","0","0","0","1","1"
"1936","1936","1394.701849791549","2","80","155.52487431743472","3764.309970990482","10.853282862926395","282.71955415513816","","","3","239","0","0","0","1","1"
"1937","1937","1307.089710343381","2","79","157.04858200188968","3688.922121302318","13.126961307932255","259.42557790187436","","","3","239","0","0","0","1","1"
"1938","1938","1318.3577838644883","2","78","161.34199389762463","3743.1954409064147","17.796688707501698","293.37610841217435","","","3","239","0","0","0","1","1"
"1939","1939","1318.6754279757354","2","77","165.8971004960441","3786.912305710492","19.99632584176934","279.1089898189372","","","3","239","0","0","0","1","1"
"1940","1940","1241.6186441128543","2","76","162.9141217580425","3664.2816902107843","14.995530821737107","273.45443852680205","","","3","239","0","0","0","1","1"
"1941","1941","1284.3473215666274","2","75","161.61763714674677","3749.424950252636","19.039855217237058","257.0494183304806","","","3","239","0","0","0","1","1"
"1942","1942","1253.2058805223935","2","74","155.56138728242863","3734.054708745679","13.633209298818928","229.45948273866728","","","3","239","0","0","0","1","1"
"1943","1943","1268.7603938871105","2","73","161.90983373526578","3814.65350926545","14.457693144093751","220.4634734414263","","","3","239","0","0","0","1","1"
"1944","1944","1226.4075330016783","2","72","157.26293980733215","3794.1157171859445","13.639021805205795","207.9545059046701","","","3","239","0","0","0","1","1"
"1945","1945","1271.8732177103755","2","71","153.69760677754692","3684.0176874066997","11.620858913466572","227.32400755851245","","","3","239","0","0","0","1","1"
"1946","1946","1211.3083790913615","2","70","147.90939051186206","3668.347218622345","12.096286679619235","224.8276554577267","","","3","239","0","0","0","1","1"
"1947","1947","1175.1246220625662","2","69","154.87875698119092","3649.995959965261","12.78760036120618","247.074922992187","","","3","239","0","0","0","1","1"
"1948","1948","1211.4952904609295","2","68","150.11981267114652","3741.5086133508594","10.962105102655963","241.77817105225068","","","3","239","0","0","0","1","1"
"1949","1949","1146.2958703624802","2","67","144.98386581142793","3720.7354884921156","10.350061814855158","217.77105604292237","","","3","239","0","0","0","1","1"
"1950","1950","1221.2602673142308","2","66","144.6872611899279","3786.919293721346","9.281061888028132","227.94912823619367","","","3","239","0","0","0","1","1"
"1951","1951","1260.2621955712","2","65","142.3859902294448","3922.2635039581273","10.135779890895446","264.9467595093061","","","3","239","0","0","0","1","1"
"1952","1952","1190.590336931136","2","64","145.05423355556053","3983.492320133865","10.229217420736793","244.4295869379642","","","3","239","0","0","0","1","1"
"1953","1953","1169.0819939985695","2","63","143.43858266803824","3948.7256727079184","9.988222717752967","255.00662957584888","","","3","239","0","0","0","1","1"
"1954","1954","1135.8875686381725","2","62","139.40632807353367","3808.8043749909984","9.582572825669965","248.73375769844571","","","3","239","0","0","0","1","1"
"1955","1955","1219.3308030080334","2","61","137.8626126642102","3863.5938792371358","8.76951586673865","230.1556457235235","","","3","239","0","0","0","1","1"
"1956","1956","1125.6090812869018","2","60","133.8350006911176","3839.292183149692","8.321932068572352","214.72019673353105","","","3","239","0","0","0","1","1"
"1957","1957","1131.6493134051934","2","59","135.56262219011114","3926.880247244882","9.157780422289429","190.81061332175537","","","3","239","0","0","0","1","1"
"1958","1958","1146.2327142991594","2","58","136.43507090251168","3972.707741582993","8.07508157896512","211.5956438729122","","","3","239","0","0","0","1","1"
"1959","1959","1276.0082961148232","2","57","133.96274595779235","4199.296659314259","8.326800119272114","207.80216087733598","","","3","239","0","0","0","1","1"
"1960","1960","1211.6979348224536","2","56","134.75314879088614","4185.423394750326","7.762184260803257","188.58969726931437","","","3","239","0","0","0","1","1"
"1961","1961","1168.525298584611","2","55","133.93828665684563","4145.610164575698","8.387121668881187","209.22560986860725","","","3","239","0","0","0","1","1"
"1962","1962","1185.7932238792682","2","54","136.24794843281603","4237.919380832489","8.954315198721433","208.87375815037908","","","3","239","0","0","0","1","1"
"1963","1963","1166.4215942041585","2","53","135.36216100763176","4243.7022617317225","9.410818964724339","214.8865529780208","","","3","239","0","0","0","1","1"
"1964","1964","1187.454183615152","2","52","135.44052151887252","4260.280753529294","9.35918941701206","197.96228321698413","","","3","239","0","0","0","1","1"
"1965","1965","1003.2463848146663","2","51","136.1319844754781","4078.8155573410763","7.264005619912152","172.5620601215803","","","3","239","0","0","0","1","1"
"1966","1966","1017.1541081295655","2","50","137.36791151369437","4140.633770365721","9.927992056959843","177.4338970364842","","","3","239","0","0","0","1","1"
"1967","1967","1013.4081051290237","2","49","141.2313321181677","4148.403826651988","10.096722043987285","176.97733365272268","","","3","239","0","0","0","1","1"
"1968","1968","922.9372088039304","2","48","141.63384337672449","4139.715678933305","10.257758485327658","158.73347489409676","","","3","239","0","0","0","1","1"
"1969","1969","1135.6681908555572","2","47","144.30229402097484","4348.804457154855","8.79571839958332","178.62415792670237","","","3","239","0","0","0","1","1"
"1970","1970","1264.828226290799","2","46","143.4659168277563","4566.143563917394","9.152692287026372","183.96893769918066","","","3","239","0","0","0","1","1"
"1971","1971","1270.7332865078683","2","45","147.7271043096406","4563.949809366472","10.720695755312278","202.10154615303492","","","3","239","0","0","0","1","1"
"1972","1972","1245.371179330257","2","44","141.63980118798565","4674.775712994334","9.597729570798064","216.53136328927047","","","3","239","0","0","0","1","1"
"1973","1973","1271.5204366678995","2","43","146.30724251878422","4747.9439435232325","11.331661122920906","205.0852848746114","","","3","239","0","0","0","1","1"
"1974","1974","1298.0556704398775","2","42","145.6622219111914","4819.027969433852","10.16231957296778","210.22617054841038","","","3","239","0","0","0","1","1"
"1975","1975","1404.1848959245397","2","41","147.4316432858669","4987.781119757169","10.01056003012055","202.98858844213896","","","3","239","0","0","0","1","1"
"1976","1976","1415.036518666129","2","40","146.59894589532547","5016.254692602492","9.930077717311002","232.21342198019312","","","3","239","0","0","0","1","1"
"1977","1977","1451.4705519311296","2","39","147.4793461263214","5092.93615400839","10.151595667071962","204.1842974611801","","","3","239","0","0","0","1","1"
"1978","1978","1484.9015202893565","2","38","145.08542176165807","5126.399930477796","10.25237156928433","232.9395307901659","","","3","239","0","0","0","1","1"
"1979","1979","1475.0589125876068","2","37","141.8729157038063","5299.977933926179","8.847152087761561","228.69144865002653","","","3","239","0","0","0","1","1"
"1980","1980","1562.3236542767768","2","36","141.9717284058265","5425.14659000048","10.568772195657573","251.95584087661285","","","3","239","0","0","0","1","1"
"1981","1981","1535.0909843080915","2","35","138.9743589181912","5539.73629677963","9.767687424437879","279.6326924030311","","","3","239","0","0","0","1","1"
"1982","1982","1549.3002547414444","2","34","137.65923220324","5471.760072259898","9.900040152190828","235.26225656232418","","","3","239","0","0","0","1","1"
"1983","1983","1503.2753712490764","2","33","139.0299051120689","5350.498476385362","9.491406015295711","232.42028349425163","","","3","239","0","0","0","1","1"
"1984","1984","1502.7084140638672","2","32","141.97346612756598","5418.377072013295","10.86408106613761","280.1027475011566","","","3","239","0","0","0","1","1"
"1985","1985","1383.0098713066482","2","31","138.84116583644658","5311.191735648312","7.864671588342863","218.215694607957","","","3","239","0","0","0","1","1"
"1986","1986","1027.793135654368","2","30","138.30837402431519","5252.325432474194","10.269299113074544","296.1905873809098","","","3","239","0","0","0","1","1"
"1987","1987","1058.1552923002191","2","29","139.00717284761396","5291.9567995884845","9.315411595120569","300.90971978676214","","","3","239","0","0","0","1","1"
"1988","1988","1041.5547013884993","2","28","136.4464787931462","5153.42401035504","8.275029109393335","309.0660874947975","","","3","239","0","0","0","1","1"
"1989","1989","1013.4390528686419","2","27","132.07878694834508","5112.680229248764","8.126724921286865","306.99408264636133","","","3","239","0","0","0","1","1"
"1990","1990","972.0306318471074","2","26","131.41734174477486","5057.785070965576","8.390677982539188","241.10623693025303","","","3","239","0","0","0","1","1"
"1991","1991","938.8654108409304","2","25","132.7309340654968","4817.883065405549","7.707018235607373","272.85891937601366","","","3","239","0","0","0","1","1"
"1992","1992","931.3827907111507","2","24","132.37312845010987","4721.4335439312","9.310301962554835","295.42356177521566","","","3","239","0","0","0","1","1"
"1993","1993","829.2016631206661","2","23","131.38117607989395","4600.7860485565925","7.838803132832692","210.31550408560366","","","3","239","0","0","0","1","1"
"1994","1994","","2","22","130.0807666013844","4422.47801394314","7.695330980445321","185.1455961877689","","","3","239","0","0","0","1","1"
"1995","1995","","2","21","131.57684442334684","4381.881917868674","8.243258386047648","170.59243673122376","","","3","239","0","0","0","1","1"
"1996","1996","","2","20","129.6974277945607","4357.844747788252","7.667062010645902","166.83241423047815","","","3","239","0","0","0","1","1"
"1997","1997","","2","19","130.53928719027977","4430.683941924976","7.2448108625831384","192.85501257914493","","","3","239","0","0","0","1","1"
"1998","1998","","2","18","128.8434078016497","4469.198594408868","8.19384869487515","186.46392132109816","","","3","239","0","0","0","1","1"
"1999","1999","","2","17","128.21367439889133","4454.418561527706","7.699590345475356","214.25301034352862","","","3","239","0","0","0","1","1"
"2000","2000","","2","16","128.14054597159804","4440.287726959669","7.7208422653194475","208.30565970565434","","","3","239","0","0","0","1","1"
"2001","2001","","2","15","129.6671528482858","4297.974297173506","8.117137831810597","188.6556756575126","","","3","239","0","0","0","1","1"
"2002","2002","","2","14","127.49936017044972","4262.4911216453775","8.352835187606095","180.15090046793745","","","3","239","0","0","0","1","1"
"2003","2003","","2","13","126.20311307111527","4311.085191243726","7.617752345299522","180.1465958170832","","","3","239","0","0","0","1","1"
"2004","2004","","2","12","125.76763221244795","4383.777884838024","7.489488071328948","175.98248569992163","","","3","239","0","0","0","1","1"
"2005","2005","","2","11","124.44158626562808","4482.017230795566","6.956497619693663","254.32046381105138","","","3","239","0","0","0","1","1"
"2006","2006","","1","10","125.66993747966764","4523.097917812681","7.701853146495198","206.8709024636257","","","3","239","0","0","0","1","1"
"2007","2007","","2","281","","239.512226166099","","25.804937604842895","","","0","87","0","0","0","1","1"
"2008","2008","","2","280","","242.54383820920074","","28.73556790743789","","","0","87","0","0","0","1","1"
"2009","2009","","2","279","498.3634749887137","237.96514096487667","129.39188364619613","30.388510928748705","460.0","232.0","0","87","0","0","0","1","1"
"2010","2010","","2","278","549.3486768697123","237.17395890508192","131.4006005023356","28.712238508564596","507.0","226.0","0","87","0","0","0","1","1"
"2011","2011","","2","277","571.4391788764386","252.79175369561986","153.22972597818105","32.2159136972505","432.0","235.0","0","87","0","0","0","1","1"
"2012","2012","","2","276","587.1614032595165","256.4317156683774","176.16492886938627","38.1040021050393","429.0","231.0","0","87","0","0","0","1","1"
"2013","2013","","2","275","620.7924582172403","253.45430305757552","187.32962977581033","32.69348860487137","501.0","240.0","0","87","0","0","0","1","1"
"2014","2014","","2","274","661.5552306874226","264.9898845731104","204.83813626269793","33.97452783857862","574.0","255.0","0","87","0","0","0","1","1"
"2015","2015","","2","273","715.957294730049","270.08131040649863","190.9385464793603","34.90174442053749","640.0","260.0","0","87","0","0","0","1","1"
"2016","2016","","2","272","664.0643217005431","265.8766484659404","211.05929974702298","37.111080822822025","557.0","252.0","0","87","0","0","0","1","1"
"2017","2017","","2","271","681.5563943096721","270.96485680474865","204.89175056622466","37.577382092039706","573.0","266.0","0","87","0","0","0","1","1"
"2018","2018","","2","270","696.8665714690729","276.7158323479896","215.68248716298808","35.38371828152402","679.0","275.0","0","87","0","0","0","1","1"
"2019","2019","","2","268","623.5470909199859","287.51495339871946","184.4783024732851","36.28236202613087","597.0","282.0","0","87","0","0","0","1","1"
"2020","2020","","2","267","609.9740410843995","285.171058641787","131.64617889956915","44.21535719931941","516.0","249.0","0","87","0","0","0","1","1"
"2021","2021","","2","266","559.3301053136564","284.96022085583746","149.75882320656447","42.017194945110695","395.0","255.0","0","87","0","0","0","1","1"
"2022","2022","","2","265","404.3464583476992","293.627058732631","130.6463187117936","38.25527341803767","336.0","289.0","0","87","0","0","0","1","1"
"2023","2023","","2","263","355.4115916646899","296.3184405105886","100.0173021062014","39.38707008104343","316.0","291.0","0","87","0","0","0","1","1"
"2024","2024","","2","262","262.2803755321235","301.3359295715899","76.03218324308897","37.369013250931985","257.0","306.0","0","87","0","0","0","1","1"
"2025","2025","","2","261","254.7418971199559","306.0073004999845","57.73205258855949","38.28722594130625","237.0","304.0","0","87","0","0","0","1","1"
"2026","2026","","2","260","208.52528815644067","300.3671210242399","40.41562165516044","40.55728063739221","209.0","299.0","0","87","0","0","0","1","1"
"2027","2027","","2","259","190.95250796343916","305.22207932073155","34.96760030526732","38.96665271601532","180.0","304.0","0","87","0","0","0","1","1"
"2028","2028","","2","258","153.2607118897437","301.6529093185128","18.794221638686466","41.29044399407142","151.0","301.0","0","87","0","0","0","1","1"
"2029","2029","","2","257","163.45170526386642","306.484882121843","20.28015427273263","44.498579531538795","156.0","290.0","0","87","0","0","0","1","1"
"2030","2030","","2","186","155.12575607132746","772.714830132599","14.467770060503737","57.49212387842283","145.0","749.0","0","87","0","0","0","1","1"
"2031","2031","","2","187","152.6545976021817","754.5728911511434","16.722698098722525","60.38052076185964","145.0","750.0","0","87","0","0","0","1","1"
"2032","2032","","2","254","148.4295101729099","328.0868274536034","14.24865949592271","44.41228034495891","146.0","319.0","0","87","0","0","0","1","1"
"2033","2033","","2","253","147.87826908996723","330.3902236385763","13.73223010745881","43.03368408338443","146.0","329.0","0","87","0","0","0","1","1"
"2034","2034","","2","252","144.09092049927142","335.02752160999046","12.499255970697849","43.46206808490519","141.0","333.0","0","87","0","0","0","1","1"
"2035","2035","","2","251","142.06767081681858","326.50992244508507","12.543307269212125","42.685619880397354","139.0","320.0","0","87","0","0","0","1","1"
"2036","2036","","2","250","145.83651833890013","329.8964216760538","14.310721862186675","45.159716911633204","138.0","321.0","0","87","0","0","0","1","1"
"2037","2037","","2","249","148.23059636705344","350.0111328133921","13.833351132005811","46.929923216361544","147.0","346.0","0","87","0","0","0","1","1"
"2038","2038","","2","248","142.95042503030206","363.1884921943074","13.495698770076535","50.29603108079796","137.0","365.0","0","87","0","0","0","1","1"
"2039","2039","","2","247","151.27157340509424","356.90810035859084","14.05431726309613","46.29092028933684","149.0","356.0","0","87","0","0","0","1","1"
"2040","2040","","2","246","151.8777559778964","356.4707116094228","15.328795247380912","46.75372647994906","150.0","333.0","0","87","0","0","0","1","1"
"2041","2041","","2","245","146.17877546722517","348.3076660916746","13.265308180088203","53.083387437492966","143.0","347.0","0","87","0","0","0","1","1"
"2042","2042","","2","244","158.38083583332124","360.23092398847086","14.723117691779164","52.892465607005235","156.0","362.0","0","87","0","0","0","1","1"
"2043","2043","107.42812044281467","2","243","155.89719354147402","376.1541268224036","16.029442538088574","50.45970831146046","151.0","376.0","0","87","0","0","0","1","1"
"2044","2044","110.7975299221551","2","242","153.98664491201578","368.6055913200123","16.502986154819123","49.03250487817648","147.0","377.0","0","87","0","0","0","1","1"
"2045","2045","","2","188","168.77409013022387","757.0822587314779","17.578800229374107","65.13198378645032","157.0","730.0","0","87","0","0","0","1","1"
"2046","2046","","2","228","148.8530110441491","440.5265511491072","11.129504219052889","46.21793975578766","146.0","440.0","0","87","0","0","0","1","1"
"2047","2047","","2","227","143.47423483256827","437.66756135066674","12.120438187985384","59.826653578242954","139.0","425.0","0","87","0","0","0","1","1"
"2048","2048","132.57502080689392","2","226","147.6780551806616","454.1963215913922","12.372029986320788","57.55525156632255","146.0","449.0","0","87","0","0","0","1","1"
"2049","2049","149.93123454911282","2","225","154.44891333356415","470.85532493481924","13.078407504155143","57.7905562320179","153.0","457.0","0","87","0","0","0","1","1"
"2050","2050","124.17881905565513","2","224","149.93678939464698","462.10926046043284","11.864931601193028","51.36480873657155","148.0","459.0","0","87","0","0","0","1","1"
