"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","PSMdtoSom","PSMdtoSomDiv","TBto Som"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1","X","Y","Z"," "," "," ","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","","","","",""
"129","129","","2","129","244.10251301801486","2109.542752980933","18.943334822621356","159.69205961581102","236.0","2035.0","372.529708813955","446.61773119409133","129.48372442282303","1.6350799082655798","0","183","1","0","0"
"130","130","","2","130","248.263269713941","2103.605399486916","19.258671419798542","145.14805955232342","239.0","2010.0","372.98865518239535","446.11627709785796","129.5304752732674","1.6350799082655798","0","183","1","0","0"
"131","131","","2","131","248.77802069729555","2124.9045437382606","20.57997968359317","146.61861433100768","246.0","2090.0","373.0032087435158","445.61766612016606","129.4936809977357","1.6350799082655798","0","183","1","0","0"
"132","132","","2","133","269.4321415076136","2225.6435534653697","23.977771547630596","149.09063806353998","261.0","2147.0","372.5100445391512","445.59517690972183","129.90144121046572","1.6350799082655798","0","183","1","0","0"
"133","133","","2","134","257.8357649002729","2121.639769538286","26.644706087656918","141.58952033781196","251.0","2107.0","372.1243010658737","445.24848740280714","129.80117334806127","1.6350799082655798","0","183","1","0","0"
"134","134","","2","135","261.40214399157264","2117.884672554024","25.62696657946582","143.42866913379038","259.0","2134.0","372.12064880068635","445.48056358535257","130.10243898277153","1.6350799082655798","0","183","1","0","0"
"135","135","","2","136","244.2889726880531","2114.9774515551676","24.218074196517346","146.97936698373522","237.0","2083.0","371.80051927512574","444.7277071638728","129.97824718340257","1.6350799082655798","0","183","1","0","0"
"136","136","","2","137","246.6230785054007","2116.9696267838954","22.875069652546923","125.16791845799965","236.0","2111.0","372.30314778446507","444.9750592465326","130.09672734035288","1.6350799082655798","0","183","1","0","0"
"137","137","","2","138","246.37757632565936","2124.329259543254","21.14747140329732","149.02677457514164","244.0","2120.0","372.0651481911854","445.15059489571445","130.05794124242806","1.6350799082655798","0","183","1","0","0"
"138","138","","2","139","234.63745939326475","2058.9099940163665","17.87212452243509","132.7365510100634","234.0","2083.0","371.9413088364801","444.9629462653043","130.02013939800688","1.6350799082655798","0","183","1","0","0"
"139","139","","2","140","233.37164472675704","2014.143672041074","18.13524769694272","144.98428763950346","226.0","2057.0","372.2701553659631","445.2835988578537","130.6724969500797","1.6350799082655798","0","183","1","0","0"
"140","140","","2","141","224.99487370435608","2101.528983033996","17.452580839569993","178.1659828899494","220.0","2125.0","370.94692739210717","445.0715684266555","130.61392423974826","1.6350799082655798","0","183","1","0","0"
"141","141","","2","142","218.27201420863472","2008.5298956107458","16.459205233601576","269.2010912695201","216.0","2071.0","370.72166819376736","445.65567759249996","130.42610196508303","1.6350799082655798","0","183","1","0","0"
"143","143","","2","145","195.88951197313162","2137.4679002825237","14.349736777902061","176.00956754357557","192.0","2211.0","370.72882598002957","443.9924895289875","129.63877142670228","1.6350799082655798","0","183","1","0","0"
"144","144","","2","146","195.41787434787375","2208.6426085690973","14.918597201304442","185.83977260716068","192.0","2217.0","370.2424630238969","444.13248174670383","129.54529989308605","1.6350799082655798","0","183","1","0","0"
"145","145","","2","147","188.44046466009357","2239.8161168621155","14.566604825541901","199.3035718914561","186.0","2232.0","369.7427165899115","443.34112000570445","129.38844139878302","1.6350799082655798","0","183","1","0","0"
"146","146","","2","148","192.0983530334622","2326.944390047988","14.523244250842662","246.56806195113376","188.0","2302.0","369.74163439208445","443.41167230825914","129.39280105663022","1.6350799082655798","0","183","1","0","0"
"147","147","","2","149","181.23201761775022","2219.4300965774933","13.286004092167197","187.21771016829197","181.0","2175.0","369.70316181224496","443.2140305136152","129.37183479900278","1.6350799082655798","0","183","1","0","0"
"148","148","","2","150","177.16519511844623","2334.629395584138","12.38378438391131","194.2707811659579","177.0","2249.0","369.70316181224496","443.2140305136152","129.37183479900278","1.6350799082655798","0","183","1","0","0"
"149","149","","2","151","169.44105834941058","2230.9352638723317","12.115115184772488","157.07425966131495","168.0","2242.0","369.74230847427003","442.3626543559259","129.3247273769839","1.6350799082655798","0","183","1","0","0"
"150","150","","2","152","171.9841042301871","2222.564939144667","12.686501818162538","170.84878033881446","171.0","2219.0","369.7052024576494","443.080993624814","129.36361401392236","1.6350799082655798","0","183","1","0","0"
"151","151","","2","153","162.1450190825795","2211.7498068906834","12.422343591791623","183.44885459847853","162.0","2193.0","369.75699618377115","442.3338854152346","129.71034655494086","1.6350799082655798","0","183","1","0","0"
"152","152","","2","154","159.24870922888937","2193.2557738639603","11.420225649904511","179.8940932166741","159.0","2187.0","369.19660608835284","442.82797513221266","129.60789563563657","1.6350799082655798","0","183","1","0","0"
"153","153","","2","155","155.67746670087456","2091.867265574537","11.1272596463837","141.1190594515282","155.0","2094.0","369.07005813299014","442.47187488216036","129.55407358296307","1.6350799082655798","0","183","1","0","0"
"154","154","","2","156","153.6958442072501","1985.005999135425","10.695579986482675","144.8133717274932","152.0","1971.0","369.0323634557748","442.6328360160799","129.91764744747115","1.6350799082655798","0","183","1","0","0"
"155","155","","2","157","146.32446611532188","2024.696610104534","10.587200749051645","149.15696984021872","146.0","1972.0","369.10371738704504","442.3976222993284","129.91938688476077","1.6350799082655798","0","183","1","0","0"
"156","156","","2","158","145.84620913753471","2022.7997728165508","10.190061318994582","123.85070278683848","144.0","2012.0","368.83968224651363","441.8181394742622","129.81781824701434","1.6350799082655798","0","183","1","0","0"
"157","157","","2","159","142.9182570563154","2029.78159570666","10.246387149719899","118.22778063986624","142.0","2009.0","369.09228028217655","441.2754376323712","129.84300239897453","1.6350799082655798","0","183","1","0","0"
"158","158","","2","160","140.72988343771817","1977.6115100110426","9.35672745553141","115.84631613695495","140.0","1939.0","368.526171634324","441.20843501587075","129.7023592367771","1.6350799082655798","0","183","1","0","0"
"159","159","","2","161","140.19892561319","1894.1261777618","8.234382756558041","90.33217572403989","139.0","1888.0","368.3791303860468","441.16354540983707","129.66402502626272","1.6350799082655798","0","183","1","0","0"
"160","160","","2","162","138.40424350354695","1873.2012768398233","8.651405411166925","99.0483193113408","138.0","1868.0","367.7147603300606","440.89250865160744","129.48634538901956","1.6350799082655798","0","183","1","0","0"
"161","161","","2","163","137.6494394554706","1836.4095431895375","9.279639140023372","79.46508387135717","136.0","1819.0","367.5254099313664","441.36092502559023","129.47150898201835","1.6350799082655798","0","183","1","0","0"
"162","162","","2","164","135.25737898699043","1856.4431723809653","9.143049971245615","85.56593171426566","135.0","1815.0","367.47204209128853","440.78917564266146","129.42114960463377","1.6350799082655798","0","183","1","0","0"
"163","163","","2","165","133.85133389830858","1810.2459219980187","8.343991035389687","92.61493717025074","133.0","1764.0","367.31594573564615","440.2445338534899","129.34784495396326","1.6350799082655798","0","183","1","0","0"
"164","164","","2","165","135.3259014683482","2055.6679442469476","9.142389493790462","120.1945234626625","134.0","1983.0","356.69438594414027","442.820292138947","127.12597752690898","1.3513057093103964","18","188","1","0","0"
"165","165","","2","164","134.8258517162299","1909.233760992145","9.326098763738011","177.52534680468617","133.0","1913.0","356.66953601114034","442.67556191536346","127.22928610959198","1.7985878990921376","18","188","1","0","0"
"166","166","","2","163","136.36744730104027","1944.6023299059602","9.319395760671076","165.494913705135","135.0","1917.0","356.60257210256975","443.08960031743646","127.24427266343066","1.7985878990921376","18","188","1","0","0"
"167","167","","2","162","141.07160151731924","1939.9439545555936","9.595008600593276","141.02990342479433","138.0","1894.0","356.5959067828424","443.4984295621142","127.27643681348978","1.7985878990921376","18","188","1","0","0"
"168","168","162.5941430124141","2","161","137.23765183312156","1873.0737406834455","8.898063163425885","121.86215496574349","136.0","1810.0","357.7346508784065","443.1445517975802","125.66021670965225","1.7985878990921376","18","188","1","0","0"
"169","169","","2","160","142.25319093672832","1916.0327625176735","10.37880238850211","143.04667928178688","140.0","1867.0","357.264022466991","443.8246877261684","126.52142660601059","1.7985878990921376","18","188","1","0","0"
"170","170","","2","159","144.4699380670224","1880.9824458029152","10.761653902731146","151.2314860138472","143.0","1845.0","357.2006714776041","444.3012222306999","126.54268284418302","1.7985878990921376","18","188","1","0","0"
"171","171","","2","158","147.0220740929406","1854.1918269427306","10.235659777719828","159.0360937981004","146.0","1816.0","356.9033519712115","444.9235855697296","126.50776806614115","1.7985878990921376","18","188","1","0","0"
"172","172","","2","157","148.63549143580514","1899.0786969687651","11.091150735354857","150.0755542202127","147.0","1855.0","356.97810223678977","445.1683608221682","126.55002439969658","1.7985878990921376","18","188","1","0","0"
"173","173","","2","156","152.99940284770645","2052.491901614905","12.020458060349844","205.69986836290857","149.0","1920.0","357.04257426345697","445.7594692168261","126.61817519897738","1.7985878990921376","18","188","1","0","0"
"174","174","","2","155","154.78908490160373","2092.020423505555","12.085382727841765","233.4900800023059","150.0","1997.0","357.0709170982867","445.7256165868992","126.62362915492072","1.5589875229583452","18","188","1","0","0"
"175","175","","2","154","157.98331710050564","2075.5277866551464","12.052731690604299","218.23035358018294","158.0","1986.0","357.13121568713","445.72040742950395","126.64080675114117","1.5589875229583452","18","188","1","0","0"
"176","176","","2","153","161.8982212955896","2074.194376573381","13.416210186069534","176.04687163919033","155.0","1920.0","357.4538256278087","445.53551680768356","126.71960931951926","1.5589875229583452","18","188","1","0","0"
"177","177","","2","152","171.04892948377622","2162.754317826662","13.594091776531112","193.6940196896499","165.0","1897.0","357.2971032102182","446.1688021721922","127.38982769732065","1.5589875229583452","18","188","1","0","0"
"178","178","","2","151","170.7806772977787","2282.1629294155005","13.19290297458124","205.5770605893327","165.0","2013.0","356.96000987067373","446.74328996752325","127.34956716786","1.5589875229583452","18","188","1","0","0"
"179","179","","2","150","181.45590123150058","2301.985635678533","14.094287194398795","203.49197944926684","180.0","2188.0","356.96404207127165","447.4207086387592","127.39656974010855","1.5589875229583452","18","188","1","0","0"
"180","180","490.04425966668015","2","149","189.76090826976832","2490.45314370293","15.115231767659862","285.5143900359959","189.0","2406.0","356.7652297375652","449.1094949613799","128.83344264486612","1.5589875229583452","18","188","1","0","0"
"181","181","334.67462195285435","2","148","187.98773116826843","2476.614766219845","14.409973551933755","306.4714859147449","187.0","2523.0","355.795587962525","447.3686584737015","129.53054937714498","1.5589875229583452","18","188","1","0","0"
"182","182","402.7618458514212","2","147","199.4095405142871","2518.977681078087","14.113354041072332","248.243192757367","198.0","2468.0","356.9247509961934","449.2415480226513","128.77708914854566","1.5589875229583452","18","188","1","0","0"
"183","183","359.5005554194244","2","146","202.95562485776517","2515.6976351505227","14.871542891898775","208.76553451353846","200.0","2387.0","357.2855417836006","449.16767451023134","127.76049455569257","1.5589875229583452","18","188","1","0","0"
"184","184","399.6445143981894","2","145","214.7637685640999","2484.243662618393","17.605553242415688","226.9993855041126","213.0","2406.0","357.2481562870172","449.3760133502668","126.55774427030997","1.5589875229583452","18","188","1","0","0"
"185","185","385.37087505913354","2","144","215.87904387731308","2410.9121422749195","17.84858223103342","226.4815000350308","216.0","2357.0","357.3853487102078","449.0937058741784","126.64389757854687","1.5589875229583452","18","188","1","0","0"
"186","186","418.28449031751234","2","143","223.36670091167332","2198.956680426996","18.895328333717373","310.1997493177308","219.0","2065.0","356.5022839061308","448.87634407836697","126.61398941528113","1.5589875229583452","18","188","1","0","0"
"187","187","395.6447572685012","2","142","230.26081913128115","2518.246968013844","20.423461204997917","253.29325084997384","229.0","2495.0","357.3714488851695","450.3105751341943","127.97583744620857","1.5589875229583452","18","188","1","0","0"
"188","188","544.4824214187493","2","141","245.62816407618672","2613.847558946427","22.107090122683935","338.15599128430574","244.0","2444.0","357.8176889771347","450.78885012590564","128.41455055911337","1.5589875229583452","18","188","1","0","0"
"189","189","518.1296029293388","2","140","261.70925217989543","2698.747531731679","23.245193282530405","323.83742520579733","262.0","2705.0","357.6998517498685","450.6254972907604","128.42058855526716","1.5589875229583452","18","188","1","0","0"
"190","190","542.9548435839145","2","139","263.6601282818503","2568.2546209535067","22.623102357884683","287.2637335510275","258.0","2300.0","357.79499628085904","450.7925855183072","128.28154272627313","1.5589875229583452","18","188","1","0","0"
"191","191","457.3068169056747","2","138","267.58954944687497","2483.5611491040872","25.482900943995144","253.68759353431423","268.0","2320.0","358.1513538735339","450.9496534186782","128.27219081892545","1.5589875229583452","18","188","1","0","0"
