"Label","ID","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","H","HtoL","adaxials","checked"
"",""," "," ","Mean ch0","Mean ch1","Mean ch2","Std ch0","Std ch1","Std ch2","Median ch0","Median ch1","Median ch2","X","Y","Z"," "," "," ","Tag","Tag","Tag","Tag"
"","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","","","","","",""
"113","113","2","13","454.71766299052473","106.69092657981747","4716.428441162673","55.4326128258347","3.660067803156718","1040.0325354531963","457.0","106.0","4644.0","366.172840753329","411.6362029386609","81.40929198842109","2.7618414951596093","12","56","0","1","0","1"
"114","114","2","12","443.46950468872063","106.73087154728026","4917.91990245011","52.12721725941433","3.5781867342023155","1378.537633641494","431.0","107.0","4574.0","366.172840753329","408.710024593217","84.70124262704554","2.7618414951596093","12","56","0","1","0","1"
"115","115","1","11","405.93111013543086","106.97504255755955","7631.897079644948","47.76214722785031","3.6204963114118343","3875.459911472148","401.0","107.0","6830.0","363.9167981062643","408.7310030377808","86.3573660766216","2.7618414951596093","12","56","0","1","0","1"
"116","116","2","55","126.29517382275887","206.80202237317826","4949.03020918298","7.602176282132647","24.975155335073975","1647.805709702818","126.0","209.0","4385.0","377.305544830963","268.438307314118","30.812658458619303","2.7618414951596093","3","40","0","1","0","1"
"117","117","2","54","128.09672974392447","197.5631472043955","4446.250670642413","7.718302946623731","24.158214112872628","1189.5843901801456","127.0","202.0","4255.0","375.1833871691651","269.61792152655516","30.259642191417043","2.7618414951596093","3","40","0","1","0","1"
"118","118","2","53","127.4000894971652","197.42286173954707","5261.33020549502","8.021537944369902","21.282327577468244","1221.689708433591","127.0","193.0","5111.0","374.88154878947046","269.5444241983138","32.06352314223866","2.7618414951596093","3","40","0","1","0","1"
"119","119","2","52","131.4920276643333","188.4720686798477","5599.453019304927","8.77783206784171","19.273445685885644","1588.6148680924232","130.0","191.0","5050.0","376.03365555669444","272.79885099097663","32.152640708281744","2.7618414951596093","3","40","0","1","0","1"
"120","120","2","51","133.5168741989727","199.93262848144266","5090.93985233982","8.388025586744","21.824054583095645","1542.778741112235","133.0","199.0","4743.0","373.7566409317022","277.3265361431831","31.36376722005751","2.7618414951596093","3","40","0","1","0","1"
"121","121","2","50","135.01221835794766","192.64071418604505","5397.930953788119","9.056182980740552","20.576440683621012","1590.6443448647024","133.0","190.0","5286.0","374.1962637513337","285.38091209511754","29.700270498127594","2.7618414951596093","3","40","0","1","0","1"
"122","122","2","49","138.8742048283937","179.2122793334216","7269.9168043551745","10.157950713329502","17.985446383058452","4019.491085719477","136.0","177.0","5219.0","373.3437140633305","294.5320696410468","25.83635583570553","2.7618414951596093","3","40","0","1","0","1"
"123","123","2","48","142.0797398987721","181.2989841252287","8954.19539598268","10.196821731252284","21.642351584074305","4052.4884777314046","141.0","182.0","7727.0","372.93781714005075","300.19446489012404","23.555100724167797","2.7618414951596093","3","40","0","1","0","1"
"124","124","2","47","145.04022104732854","176.32720887158143","9418.777728622046","10.265808577733223","19.94687369047656","3328.9015293037805","142.0","172.0","7752.0","371.20220192285","303.3657452575553","21.5686138350468","2.7618414951596093","3","40","0","1","0","1"
"125","125","2","46","150.57041714075714","172.59399273034174","9838.75830799549","12.456082284872874","21.246316998467716","3397.921287454428","147.0","173.0","8324.0","372.3042266688314","306.42730433217827","25.685281864357695","2.7618414951596093","3","40","0","1","0","1"
"126","126","2","45","160.74507571137318","170.68527523614844","10335.061500717324","14.034142059966873","17.94291484883229","3475.587430058662","158.0","171.0","9054.0","372.55963210043234","307.20843174180806","25.703592247590816","2.7618414951596093","3","40","0","1","0","1"
"127","127","2","44","167.48226548320795","164.55689084413646","8749.674194081164","17.328873992875696","18.859074491629453","2409.9686760332906","159.0","157.0","7958.0","373.694494366243","310.10414314097534","23.111598605746277","2.7618414951596093","3","40","0","1","0","1"
"128","128","2","43","186.14869211445523","158.47965161897525","7462.088387940748","19.133566691959974","16.93402492118769","1927.7059252058675","182.0","159.0","7764.0","372.1315283680396","311.2696222685339","27.28870497061492","2.7618414951596093","3","40","0","1","0","1"
"129","129","2","42","189.95643126197595","154.5751265328186","10104.075716036876","23.344002391803237","14.900597831085898","3324.48283764098","194.0","153.0","8369.0","371.71139862901015","312.8007704680768","28.374234376308326","2.7618414951596093","3","40","0","1","0","1"
"130","130","2","41","205.95848584349525","138.1354672897509","10408.456282496409","23.082117891353537","12.492886822783511","3563.2268345757698","204.0","138.0","10118.0","370.2826943439516","315.62241688413815","24.836718682219647","2.7618414951596093","3","40","0","1","0","1"
"131","131","2","40","221.87536190176195","137.82677757221356","9813.62524741034","30.680101350493203","11.722369467796447","3124.645085976103","222.0","138.0","9323.0","370.0154377719149","317.43717510016324","24.95445871608524","2.7618414951596093","3","40","0","1","0","1"
"132","132","2","39","253.38400052497224","137.13672453086951","9392.987706520495","36.4170489688776","12.183233443800981","4060.63702730736","254.0","136.0","8927.0","371.0329115991662","321.4702447076618","25.075317895002282","2.7618414951596093","3","40","0","1","0","1"
"133","133","2","38","271.5835236696531","131.8428786896634","11382.43718748819","39.441504291489366","11.347135868751883","7142.738560843344","251.0","131.0","8345.0","370.8924032817437","327.6865887168988","27.270510362777056","2.7618414951596093","3","40","0","1","0","1"
"134","134","2","37","296.8156607024275","131.5559256569253","6867.852734532605","46.51169109942709","10.727931152523674","2101.646021798834","298.0","131.0","6683.0","367.0874081816885","333.8309812728661","30.865745750020665","2.7618414951596093","3","40","0","1","0","1"
"135","135","2","36","312.39507130261956","128.34127609641058","7058.754853927026","46.82986877258835","9.75532850184591","3006.0586399802933","312.0","129.0","6089.0","366.54874713846243","338.3690576738955","31.148843463736412","2.7618414951596093","3","40","0","1","0","1"
"136","136","2","35","339.61784985613184","124.6916986811742","9173.74758543485","51.33717455773665","9.114485689158158","4693.815853723808","340.0","125.0","7849.0","365.61334913633374","344.72071142998334","31.560933582266003","2.7618414951596093","3","40","0","1","0","1"
"137","137","2","34","339.4220182973333","122.80161081559011","8793.17354459671","61.14644522781737","8.131455978062512","3544.2330095426337","320.0","122.0","8652.0","362.88316372140855","351.8647482088691","33.2409778297733","2.7618414951596093","3","40","0","1","0","1"
"138","138","2","33","347.35760735992477","122.96176942068269","10999.351432815649","51.316470166873664","8.677186308219099","5776.953567545174","328.0","121.0","8420.0","362.8899201269596","358.5206887688056","32.023732301539596","2.7618414951596093","3","40","0","1","0","1"
"139","139","2","32","344.56744244517034","117.54723248393219","9679.879473990706","56.493832777051864","6.631921881135052","4313.493940187609","336.0","118.0","9994.0","361.54595205609314","359.9211519487325","35.66801138970249","2.7618414951596093","3","40","0","1","0","1"
"140","140","2","31","330.44233595842803","116.39251896783291","12030.790805102111","50.81485972879774","6.255317092743048","5947.718257111312","315.0","116.0","9072.0","361.6799353613294","359.19289359709325","38.77495969063181","2.7618414951596093","3","40","0","1","0","1"
"141","141","2","30","345.87827983297456","114.74194946419352","10139.545149489753","45.52333357409356","5.920181557731146","3525.283416902674","340.0","114.0","8727.0","361.90020598476","358.1783008825134","37.109517769840764","2.7618414951596093","3","40","0","1","0","1"
"142","142","2","29","328.05743374940255","113.11749826863694","9122.185127263045","42.48654829442846","5.839857362771698","4362.409962217995","311.0","112.0","8512.0","362.452766277519","358.24143497059094","38.89241705091616","2.7618414951596093","3","40","0","1","0","1"
"143","143","2","28","357.0016107980069","111.8077279833202","8647.371078581918","43.75603242182604","5.122762372353815","4546.622786723781","322.0","112.0","6028.0","363.1234657437032","358.0743293019834","37.139334834036156","2.7618414951596093","3","40","0","1","0","1"
"144","144","2","27","314.2852304199861","111.0032780429556","5870.530510568206","35.56214798493381","5.098752368328277","2634.511063148773","304.0","110.0","4843.0","362.452766277519","358.24143497059094","38.89241705091616","2.7618414951596093","3","40","0","1","0","1"
"145","145","2","26","316.36816545857823","109.50240533606387","5184.6659299091225","40.46159475097732","4.710632853509191","967.4637139788557","300.0","109.0","4969.0","362.7462303778169","357.51735361900023","46.56873484476463","2.7618414951596093","3","40","0","1","0","1"
"146","146","2","65","128.34041405194648","245.35036403867122","5824.087657358732","7.772407315660888","36.377899884363245","1859.2225553075375","129.0","259.0","5730.0","373.1917351015228","261.71000074509226","38.18278824426134","2.7618414951596093","12","56","0","1","0","1"
"147","147","2","64","128.47787920509754","247.5072202708627","5261.801372177572","8.316344673087041","36.03361108373986","1053.5960633020866","128.0","246.0","5203.0","373.69154285117077","267.9346373240432","36.8769736308326","2.7618414951596093","12","56","0","1","0","1"
"148","148","2","63","131.20672828235604","232.98918670088432","4930.66511225165","8.389092391043755","33.573532867578564","1056.1726856507282","131.0","234.0","5022.0","373.8179402104305","269.8696727547215","37.11680787703082","2.7618414951596093","12","56","0","1","0","1"
"149","149","2","62","128.66028704914814","237.48739405204896","5121.104568755636","7.911409945973185","30.96513787288919","1189.8845695115317","129.0","236.0","5228.0","374.4260364288002","270.85151027802664","40.71973350728361","2.7618414951596093","12","56","0","1","0","1"
"150","150","2","61","129.29701796657966","234.5066161663221","4931.836527038068","7.909161976565462","35.320628226625175","1034.0442380623313","128.0","241.0","4633.0","373.89060802618496","273.13116181476767","38.52319455259752","2.7618414951596093","12","56","0","1","0","1"
"151","151","2","60","128.3061630628468","221.45502792919407","5004.755907015574","7.848653171936773","32.956050112543394","1138.9059333110508","128.0","220.0","4973.0","373.75733454454024","274.9372714206926","38.74265503053291","2.7618414951596093","12","56","0","1","0","1"
"152","152","2","59","130.9169185366852","232.19311493797082","4019.5209526379817","8.037814122043232","33.957418851162565","429.8640126613061","130.0","233.0","4015.0","373.8891853801743","273.9051918223408","38.618221047245854","2.7618414951596093","12","56","0","1","0","1"
"153","153","2","58","133.7720055086417","224.27372735378273","3908.7754545440794","8.621609364685112","26.803866923031404","413.6916527784021","134.0","226.0","3948.0","374.20864961624414","274.5634075299085","37.039912054538156","2.7618414951596093","12","56","0","1","0","1"
"154","154","2","57","134.13487297656854","222.41272615687936","4294.990950473967","8.69061530388758","29.288413870925936","673.6526826394417","133.0","219.0","4177.0","372.6681270184902","274.9903489366925","34.50035871355867","2.7618414951596093","12","56","0","1","0","1"
"155","155","2","56","134.98685397314213","214.1344895840387","4021.296607038753","8.729845396941974","27.651677613961635","433.45431099308286","134.0","207.0","3981.0","372.1747621948862","278.3431294161773","31.79958017813685","2.7618414951596093","12","56","0","1","0","1"
"156","156","2","55","138.53210814953889","209.31831310243388","4465.902985481771","9.691564831484271","28.083989681522198","768.5726664023542","138.0","209.0","4366.0","372.9824794438085","278.01603675235293","29.824277091059834","2.7618414951596093","12","56","0","1","0","1"
"157","157","2","54","139.85846045257563","200.10767719460404","3827.782400739442","9.577028215723256","26.90377812363337","402.6326776834387","138.0","204.0","3840.0","373.6281090812048","278.7147171082738","29.16742354901799","2.7618414951596093","12","56","0","1","0","1"
"158","158","2","53","140.04713765105257","193.853089465621","3715.0699176956864","9.336329184573934","25.27319250925552","403.7512436085684","140.0","191.0","3719.0","373.6281090812048","278.7147171082738","31.910715747871684","2.7618414951596093","12","56","0","1","0","1"
"159","159","2","52","139.92551537220825","190.02168978148043","3885.4629084588664","9.84942781290012","23.03466323816396","618.9532956124253","138.0","193.0","3803.0","374.6036283653138","282.50027516135464","30.30097094566839","2.7618414951596093","12","56","0","1","0","1"
"160","160","2","51","143.4968932828821","191.04609356422017","4967.554931170083","10.317143156932152","24.68677360648026","1943.9712980845325","143.0","191.0","4293.0","373.165598772099","287.1448906775918","30.84618180820712","2.7618414951596093","12","56","0","1","0","1"
"161","161","2","50","144.31339821574798","185.9105160720947","6617.1476832611015","10.813194204206972","23.366547460525613","2680.4504174734193","144.0","186.0","5819.0","374.6000919170796","294.5338990146904","29.44198424862991","2.7618414951596093","12","56","0","1","0","1"
