"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots","Honly","HtoL","checked","last peak"
"",""," "," "," ","Mean ch0","Mean ch1","Mean ch2","Std ch0","Std ch1","Std ch2","Median ch0","Median ch1","Median ch2","X","Y","Z"," ","Median ch0","Median ch1","Median ch2"," "," ","Tag","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(Counts)","","","","","",""
"596","596","","2","31","404.8470802455951","116.91309846063562","4549.430514091843","100.30857448225838","6.349335878650893","1226.250491053497","416.5","117.0","4178.5","374.22556271278665","322.0047516063281","39.76505175682076","2.8966437973668793","233141.0","67656.0","2563053.0","6","60","0","1","1","1"
"597","597","","2","32","392.9397532110296","118.4012535714548","4397.06597658695","78.23252056960548","6.5412778128029245","727.6916543732546","415.0","119.0","4220.0","376.531621160322","322.3931963654866","34.210435216520914","2.8966437973668793","220188.0","66607.0","2450579.0","6","60","0","1","1","1"
"598","598","","2","33","337.3699760566049","117.64353904734962","4960.604667321674","66.21497191543634","6.945722840024851","1251.3568681252339","365.5","118.0","4576.5","378.0690907637017","322.6744843016742","30.1880863494886","2.8966437973668793","185172.0","64578.0","2778441.0","6","60","0","1","1","1"
"599","599","","2","34","309.0263114604256","118.71223551012059","4344.676354935939","54.862578103727785","7.1184669287872255","730.9597211568076","333.0","120.0","4082.5","378.05462308800037","315.8977175052444","29.71451553427628","2.8966437973668793","171996.0","66409.0","2465431.0","6","60","0","1","1","1"
"600","600","","2","35","279.83618506427126","119.49746208142237","5602.775022028312","41.45103218852428","6.891733588073093","1710.2670861754038","294.0","120.0","5150.5","378.72147187421047","309.87666905132926","25.982122180563856","2.8966437973668793","160744.0","68866.0","3217800.0","6","60","0","1","1","1"
"601","601","","2","36","256.8884637714074","120.29059298681774","7786.621548419351","36.59175115688309","7.246047785310178","2394.601205633276","267.0","120.0","7525.5","380.1298657090066","303.5696710297168","25.54149682569205","2.8966437973668793","137023.0","64480.0","4082029.0","6","60","0","1","1","1"
"602","602","","2","37","228.99961606737116","121.9956170866983","7939.142278789949","28.79675166309726","6.965249512977375","2631.879985225742","235.0","123.0","7806.5","381.1217618439828","298.1141693543646","26.507704093618333","2.8966437973668793","131602.0","70170.0","4491287.0","6","60","0","1","1","1"
"603","603","","2","38","200.10140188390298","120.89821265224657","8062.007044468224","22.778671664326392","7.267409601735703","1875.0445375114207","209.5","121.0","8388.5","383.54714336349014","292.0335367172531","22.810587809274733","2.8966437973668793","111284.0","67282.0","4411640.0","6","60","0","1","1","1"
"604","604","","2","39","180.56005186918742","124.47804965331463","8277.366535833045","20.22926314922918","8.742197342842951","2630.498204126329","185.0","125.0","8242.0","384.83028375561406","285.4573068061107","19.913651797890388","2.8966437973668793","103537.0","71574.0","4837759.0","6","60","0","1","1","1"
"605","605","","2","40","168.73828506166598","122.35748616932733","7350.987015438557","16.046211014699086","7.405211387316521","2184.3521308256836","172.0","122.5","6828.0","385.77011019901","281.67290606589955","19.649270294035528","2.8966437973668793","92419.0","67154.0","4091658.0","6","60","0","1","1","1"
"606","606","","2","41","152.46629616518982","121.7873756023603","9084.173151634013","12.28702610501244","7.191235329298113","3169.5554270270713","153.0","121.0","8532.0","384.84341910959995","281.21784574097825","17.103683308351197","2.8966437973668793","87865.0","70327.0","5250492.0","6","60","0","1","1","1"
"607","607","","2","42","145.9274263018565","120.82220618292337","6302.593624000346","10.95830933737459","7.881196829745353","1852.6556097645293","146.0","120.0","6283.0","385.90173959405837","278.74653534618574","21.307521993906782","2.8966437973668793","82417.0","68282.0","3518098.0","6","60","0","1","1","1"
"608","608","","2","43","144.43657518593042","127.84078618255232","7870.703606509816","11.980180330725409","8.290106937646916","3874.4240000790874","146.0","129.0","6840.0","383.6825770797572","275.29119798128653","20.980201211298066","2.8966437973668793","78402.0","69229.0","4543120.0","6","60","0","1","1","1"
"609","609","","2","44","140.68576051827955","131.35175277607732","10621.517210013853","10.208351713821953","9.337871516920037","4752.180944852979","140.0","132.0","9843.0","384.8598797185248","273.881982735797","17.563410089644123","2.8966437973668793","80644.0","75120.0","6170720.0","6","60","0","1","1","1"
"610","610","","2","45","136.24025622208742","131.77300604986237","9166.702229930817","9.402378925257139","9.916691643192504","2941.375657702938","137.0","132.0","8714.0","384.38290339115633","272.46654522263765","17.43958273936621","2.8966437973668793","78012.0","75346.0","5314413.0","6","60","0","1","1","1"
"611","611","","2","46","133.61918206573114","135.58401567583198","9682.93993271004","8.879265561899453","10.066439949429563","3622.7932270963593","134.0","136.0","9151.0","384.53799112495113","270.04543018315627","19.738133655824782","2.8966437973668793","74954.0","76136.0","5493152.0","6","60","0","1","1","1"
"612","612","","2","47","130.07016537344873","143.46562258989388","11946.432776657166","8.221356758522841","11.855957860284251","4953.995671647556","130.0","144.5","11222.0","382.93758214100876","265.73505870864744","13.495800661875242","2.8966437973668793","69278.0","76664.0","6414101.0","6","60","0","1","1","1"
"613","613","","2","48","129.46165691734515","141.8739097909341","10429.152415919518","8.012027119989583","12.379715741218803","3188.6353985443384","130.0","144.0","9660.0","383.8972089189427","265.6145024344259","15.220157448180396","2.8966437973668793","71812.0","78451.0","5762581.0","6","60","0","1","1","1"
"614","614","","2","49","126.95895600042732","151.30955333972466","9972.40069863847","8.072166315088932","12.759665076918449","2952.939523962631","127.0","152.5","9399.0","384.7760692417807","258.41005608309143","16.448636432849575","2.8966437973668793","68816.0","82158.0","5376256.0","6","60","0","1","1","1"
"615","615","","2","50","124.1840950457274","152.58809367256384","9279.584828668156","8.0004590092638","13.155414520445722","2473.586554746924","124.0","152.0","8842.0","385.612484179806","249.2123585667785","20.63339553683958","2.8966437973668793","70936.0","87077.0","5279857.0","6","60","0","1","1","1"
"616","616","","2","51","122.57080772283626","151.45207108397585","8285.144724075528","7.106847090270897","13.112764888010725","2263.5343557077263","122.0","151.0","8145.5","386.41705869853","241.80258756434623","20.444328815293044","2.8966437973668793","71496.0","88221.0","4921872.0","6","60","0","1","1","1"
"617","617","","2","52","122.90404305021006","155.4134545906033","7513.913712929339","7.025585396243917","13.40271259281671","2051.5807285204114","123.0","158.0","6888.0","387.64385393373607","237.6692203909522","21.442565942531033","2.8966437973668793","70382.0","88888.0","4181854.0","6","60","0","1","1","1"
"618","618","","2","53","122.11134891009725","159.9891005796476","8086.816384531569","6.967493232227939","14.0159570702169","2450.692964685805","122.0","161.0","7937.5","386.90266540159894","234.15863430034165","21.44301817481703","2.8966437973668793","70377.0","92315.0","4725161.0","6","60","0","1","1","1"
"619","619","","2","54","120.6387390214065","158.7242091884612","9424.49665016774","6.905753445140296","13.820112892552164","3826.9602949917335","121.0","160.0","8697.0","387.1893524942533","234.41570658474768","18.565785054509075","2.8966437973668793","70025.0","91798.0","5399297.0","6","60","0","1","1","1"
"620","620","","2","55","121.49952829540372","160.84326129551292","9454.806320035943","6.830009939819183","13.811251076221394","3720.613098181322","121.0","161.0","8414.0","387.7648016161368","234.26836161513916","20.673150269249092","2.8966437973668793","68279.0","90220.0","5268592.0","6","60","0","1","1","1"
"621","621","","2","56","121.08136303548889","160.9833200810684","9228.811886883086","7.381793283510716","14.124416127122315","3016.977273735448","120.0","163.0","8449.0","386.9108549080864","235.0978374930573","23.732963639295154","2.8966437973668793","67905.0","90255.0","5144835.0","6","60","0","1","1","1"
"622","622","","2","57","119.90023286123913","163.79183635735765","10035.831380159976","6.3482408585927255","12.510233922636152","2529.894353141557","120.0","165.0","9837.0","387.13509058803845","232.03043886738743","24.683150142800418","2.8966437973668793","70360.0","95941.0","5781238.0","6","60","0","1","1","1"
"623","623","","2","58","119.45710345027581","161.85546719273248","9352.78945060137","6.622729581434537","14.510581973197649","2438.9477297257467","119.0","163.0","9012.0","387.71036456088086","231.84290932363126","27.365203469838786","2.8966437973668793","67859.0","92085.0","5308078.0","6","60","0","1","1","1"
"624","624","","2","59","119.41977959279691","166.68384448923615","9069.749027906146","6.672378834479757","14.810634269306249","2268.636737373035","119.0","168.0","8734.0","387.87051272644345","231.20405106979024","29.466089165738065","2.8966437973668793","69148.0","96460.0","5274745.0","6","60","0","1","1","1"
"625","625","","2","60","119.93749689867447","174.0707739267996","7763.849288017596","6.623599053567059","16.186803918455922","2210.7713679727153","120.0","176.0","7065.0","388.35047363615524","231.59370684319023","31.018157558777165","2.8966437973668793","68536.0","99618.0","4446865.0","6","60","0","1","1","1"
"626","626","","2","61","119.36271779990165","172.412581135286","8102.379156284272","6.676786828348716","17.01349892686638","1843.766472087505","120.0","174.0","8089.5","388.42173899877145","230.46527455848602","28.14252345743367","2.8966437973668793","67955.0","98104.0","4623329.0","6","60","0","1","1","1"
"627","627","","2","62","118.85487516451428","176.71429623378972","6922.659493754519","6.370552140242806","14.845282809722503","1830.1562708942588","119.0","180.0","6368.5","388.970412252063","228.32925246902144","30.44354417114681","2.8966437973668793","68689.0","101458.0","3967879.0","6","60","0","1","1","1"
"628","628","","2","63","119.52574108057641","174.0965310362195","8222.924960212507","6.083547952106922","15.533816901602611","3308.3588940896093","119.0","173.0","7479.5","388.419272895603","227.3536207262129","25.677666496112124","2.8966437973668793","65518.0","95348.0","4624918.0","6","60","0","1","1","1"
"629","629","","2","64","118.953353987683","170.2097308902644","7958.785324864351","6.864402969039486","15.64830445127282","2472.6601998311617","119.0","170.0","7379.5","389.11744477975753","225.0035076975314","28.347923806933508","2.8966437973668793","64747.0","92398.0","4381159.0","6","60","0","1","1","1"
"630","630","","2","65","118.18087933092184","176.4511936898304","8747.498723955541","6.7113835254574115","15.43000940458326","4417.106109109575","118.0","177.0","7389.0","388.93430068297107","220.19603750872307","25.484529043498753","2.8966437973668793","63752.0","95322.0","4679452.0","6","60","0","1","1","1"
"631","631","","2","66","117.01337364610492","174.61999873801832","6676.302132231688","6.257820479773153","16.22592885718956","2699.996685418078","117.0","176.0","5740.0","390.9475160738345","213.65610694598138","27.302615292227735","2.8966437973668793","65425.0","97668.0","3748437.0","6","60","0","1","1","1"
"632","632","","2","67","118.57073315183342","176.6078239578052","6717.929207384087","6.346223148018814","16.992636964558265","2953.982135594658","118.5","178.0","5628.0","388.4514803944785","209.38716741743073","32.15098944344399","2.8966437973668793","68597.0","102189.0","3940959.0","6","60","0","1","1","1"
"633","633","","2","68","118.04329962748622","180.7670346640515","9152.734293798494","6.493416918739191","14.592111578542244","3940.252035530966","118.0","180.0","9350.0","389.5620018085749","199.04441672801457","38.240693014388256","2.8966437973668793","68901.0","104830.0","5326080.0","6","60","0","1","1","1"
"634","634","","2","15","470.2409584019643","107.27370727302666","9253.538718177191","74.55493270142752","3.5723809035481078","2970.153981461188","493.0","107.0","9515.0","378.8612935666549","365.4190143483549","60.14382049400569","2.8966437973668793","256462.0","58532.0","5134176.0","6","60","0","1","1","1"
"635","635","","2","14","384.07263120319413","107.24833756289495","8420.231579700823","51.6126122950393","3.8359005941816333","3038.2057385197418","405.5","107.0","7473.5","379.43547835249035","369.0846444788434","65.86515943401918","2.8966437973668793","208078.0","57787.0","4838704.0","6","60","0","1","1","1"
"636","636","","2","13","339.1908550297548","107.6664372780907","8410.933430647252","36.91550019094433","4.030564884931821","3069.440545320586","350.0","107.0","7683.0","377.4866485495851","369.4426630172898","72.08998803937315","2.8966437973668793","183180.0","58118.0","4299582.0","6","60","0","1","1","1"
"637","637","","2","12","301.71710682302825","107.14016523243382","9096.899354054123","33.094983730304975","3.560014761014727","2325.860701772309","307.0","108.0","9275.5","377.3347166947813","367.7679865830307","76.83712569683071","2.8966437973668793","171419.0","60984.0","5265931.0","6","60","0","1","1","1"
"638","638","","1","11","305.15119386526436","106.69494230878114","8855.192388228414","29.302354825445548","3.5838230048179707","4297.14300856068","308.0","106.0","7015.0","377.2606816924899","362.3593447331716","86.20435587772711","2.8966437973668793","178492.0","62391.0","5001403.0","6","60","0","1","1","1"
"639","639","","2","31","370.81544640616585","109.87696029076959","10219.32713261774","49.70450552987285","4.654012950779328","3450.5708683197886","381.0","110.0","10124.5","359.8653036710916","336.10971769166963","54.8084239412455","2.8966437973668793","213730.0","63676.0","5878471.0","18","55","0","1","1","1"
